week,age_group,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95,baby_weight_n,baby_weight_mean,baby_weight_sd,baby_weight_5,baby_weight_10,baby_weight_25,baby_weight_50,baby_weight_75,baby_weight_90,baby_weight_95
"[-60,-59)","[20,25)",4,4.44000005722046,1.69579876258848,2.41600003242493,2.87200002670288,4.24000000953674,5,5.20000004768372,5.5600001335144,5.68000016212463,0.108228844590485,0.0639398008211044,0.0347958827391267,0.0483778577297926,0.0891237827017903,0.118638008832932,0.137743070721626,0.15975250005722,0.167088976502419,22.1188356164384,0.835460754766461,21.1640410958904,21.3513698630137,21.9133561643836,22.2570776255708,22.4625570776256,22.7757077625571,22.8800913242009,1,24.2215003967285,,24.2215003967285,24.2215003967285,24.2215003967285,24.2215003967285,24.2215003967285,24.2215003967285,24.2215003967285,4,3129.5,943.601787478878,1990.05,2252.1,3038.25,3505,3596.25,3706.5,3743.25
"[-60,-59)","[25,30)",7,197.104278768812,500.762248309484,4.12199997901917,4.64400005340576,5.9850001335144,8.35000038146973,11.5549998283386,541.725980377198,937.212965774535,0.413193120488099,0.313233793118066,0.0937096796929836,0.118064519762993,0.213928893208504,0.378285706043243,0.509554147720337,0.76708003282547,0.882412624359131,27.4131115459883,1.74822824144945,25.2491324200913,25.2918721461187,26.1242579908676,27.0722602739726,29.0571347031964,29.2256164383562,29.2379794520548,3,33.100566652086,9.77132714507703,25.2027741114299,25.8452473958333,27.7726672490438,30.9850336710612,37.3706995646159,41.2020991007487,42.4792322794596,7,3097,1062.31884730213,1520.3,1964.6,2783.5,3246,3732.5,4064,4194.5
"[-60,-59)","[30,35]",11,70.8336347233165,197.221644635736,1.90499997138977,2,6.25999999046326,7.90000009536743,20.0600004196167,34.2000007629395,349.464990615845,0.464931363070553,0.337993018871962,0.0317051913589239,0.0328117124736309,0.253055222332478,0.380572497844696,0.770065635442734,0.863414645195007,0.928744345903397,31.9876297218763,1.46613873357842,30.4410388127854,30.4530821917808,30.5543378995434,31.6665525114155,33.2215753424658,33.2860730593607,33.9175228310502,2,27.2578496932983,3.63474016948204,24.9447152137756,25.2017301559448,25.9727749824524,27.2578496932983,28.5429244041443,29.3139692306519,29.570984172821,10,3076.2,482.7860809924,2323.4,2652.8,2887.5,3165,3272.5,3584.2,3648.1
"[-59,-58)","[20,25)",7,13.0685713631766,16.4835943120446,3.95599999427795,4.41199998855591,5.35999989509583,7.23000001907349,10.0149998664856,26.7379997253418,38.3689998626709,0.330394273889916,0.286373520937325,0.06994285620749,0.0867428556084633,0.123485505580902,0.267348438501358,0.433508008718491,0.637350827455521,0.757816210389137,22.6746901500326,1.67952315941257,20.8204109589041,21.0918493150685,21.4944634703196,21.9434931506849,24.3764269406393,24.4280365296804,24.4583105022831,3,23.5581830342611,1.23969428696471,22.4081247329712,22.5477996826172,22.9668245315552,23.6651992797852,24.203049659729,24.5257598876953,24.6333299636841,5,2813.2,1279.29715078241,1124,1538,2780,3126,3300,3810,3980
"[-59,-58)","[25,30)",10,11.2759999752045,6.84123801028192,2.30500004291534,3.61000008583069,8.09500002861023,11.3699998855591,12.2399997711182,21.5940004348755,22.2869999885559,0.476157253049314,0.259567660723453,0.0476214163936675,0.0832428326830268,0.395967751741409,0.542036592960358,0.602150559425354,0.780065894126892,0.786243826150894,28.4103310502283,1.41057860447693,26.2076255707763,26.2828310502283,27.5222317351598,28.6734589041096,29.6415810502283,29.8087899543379,29.8555365296804,4,22.7632501125336,6.04369524925687,18.7848755836487,19.0129503250122,19.6971745491028,20.3838996887207,23.4499752521515,28.4170302391052,30.0727152347565,10,3085.4,780.611896740841,1840,1930,2695,3237.5,3573.75,3770.6,3980.3
"[-59,-58)","[30,35]",12,138.954169799884,318.989971734348,2.49499996304512,4.17999994754791,11.2749999761581,16.6650004386902,30.1350002288818,380.280010986328,716.490017700195,0.640414327771092,0.325364754116073,0.0595649166498333,0.123964523524046,0.549906268715859,0.715752422809601,0.842503771185875,0.983590996265411,0.993413305282593,32.1074200913242,1.44914238424716,30.4101426940639,30.5948858447489,30.8282248858448,32.1134703196347,33.3714611872146,33.9546118721461,34.0984474885845,3,31.1673613389333,2.40352523408537,29.1714049577713,29.3476266860962,29.8762918710709,30.7574005126953,32.2534503936768,33.1510803222656,33.4502902984619,12,3002.41666666667,801.782384705627,1648,2305,2927.5,3111.5,3429,3507.6,3766.5
"[-58,-57)","[20,25)",6,28.2816658616066,40.1801059829009,2.34749999642372,3.2950000166893,5.56749999523163,7.27499985694885,35.787498831749,74.2749977111816,88.8624973297119,0.414708385244012,0.393881868536972,0.0425385655835271,0.073143957182765,0.152078703045845,0.266149163246155,0.731879778206348,0.904832035303116,0.923836156725883,22.0467085235921,0.82993848883619,21.0514269406393,21.0656392694064,21.3242294520548,22.1969178082192,22.66875,22.8775684931507,22.9337043378995,3,18.5863660176595,1.38195126734093,17.2744995117188,17.4460994720459,17.9608993530273,18.8188991546631,19.3280992507935,19.6336193084717,19.7354593276978,6,2918.83333333333,481.76692151565,2356.25,2507.5,2823,2864,3019,3385,3542.5
"[-58,-57)","[25,30)",5,12.3900003090501,15.4330090210566,-0.401999984681606,-0.283999988436699,0.0700000002980232,4.98999977111816,23.8500003814697,29.6760009765625,31.6180011749268,0.352664728590753,0.431714202238387,0.000565243978053331,0.000566790124867111,0.000571428565308452,0.11938663572073,0.77828574180603,0.830023980140686,0.847270059585571,26.9390182648402,1.56154921114761,25.3696347031964,25.5932648401827,26.2641552511416,26.3954337899543,27.6530821917808,28.6030821917808,28.9197488584475,2,33.9532508850098,8.6329963002004,28.4592456817627,29.0696907043457,30.9010257720947,33.9532508850098,37.0054759979248,38.8368110656738,39.4472560882568,5,3421,311.93749373873,3024,3088,3280,3470,3670,3703,3714
"[-58,-57)","[30,35]",10,77.9889997243881,144.981009028927,3.70499988794327,4.10999982357025,5.74999988079071,8.00000023841858,68.5474977493286,212.1,334.05,0.50042986869812,0.381118222468319,0.0953380256891251,0.117940250039101,0.206529010087252,0.366742856800556,0.895754560828209,0.975293308496475,0.984113082289696,31.996894977169,0.95021337249766,30.7069178082192,30.8265068493151,31.2801084474886,32.1323630136986,32.7296803652968,32.9475114155251,33.1510388127854,4,27.1368381977081,5.67400882766768,21.7252676486969,22.090585231781,23.1865379810333,26.6015005111694,30.5518007278442,32.6113613128662,33.2978815078735,10,3111.4,432.024999276662,2362.2,2450.4,3102,3159.5,3415,3510.7,3567.85
"[-57,-56)","[20,25)",1,21,,21,21,21,21,21,21,21,0.759428560733795,,0.759428560733795,0.759428560733795,0.759428560733795,0.759428560733795,0.759428560733795,0.759428560733795,0.759428560733795,24.4885844748858,,24.4885844748858,24.4885844748858,24.4885844748858,24.4885844748858,24.4885844748858,24.4885844748858,24.4885844748858,1,28.2283992767334,,28.2283992767334,28.2283992767334,28.2283992767334,28.2283992767334,28.2283992767334,28.2283992767334,28.2283992767334,1,3485,,3485,3485,3485,3485,3485,3485,3485
"[-57,-56)","[25,30)",13,26.136153624608,39.8972319988191,4.52000007629395,5.04000015258789,7,8.06999969482422,12.1999998092651,97.1759979248047,113.509999084473,0.457185114232393,0.295881416586164,0.111947625875473,0.1402208507061,0.26775649189949,0.38742858171463,0.600000023841858,0.934234917163849,0.950281858444214,27.4215050930804,1.26325429399954,25.2935159817352,25.5417579908676,26.7297945205479,27.937899543379,28.2859589041096,28.5746347031964,28.7882876712329,7,24.8265998477028,3.45538209152405,20.1512495040894,20.7711994171143,22.2153491973877,26.5643005371094,27.4701000849406,27.8166599273682,28.0681800842285,12,3326.25,319.051470626748,2831.8,3051.2,3103.25,3435,3550,3587.5,3635
"[-57,-56)","[30,35]",13,79.323846328717,165.623212635458,0.544000017642975,1.12000002861023,6.40000009536743,8.44999980926514,10.8900003433228,308.287992858887,426.905999755859,0.462968524796172,0.343455290610985,0.00527559919282794,0.0193988565355539,0.266962319612503,0.428906619548798,0.567733466625214,0.975343692302704,0.986212611198425,33.1473919915701,1.25207445413033,31.1800228310502,31.6381050228311,32.6119863013699,33.3763698630137,34.0832191780822,34.4118721461187,34.5828310502283,8,31.7377910614014,8.59661023232436,21.1532477855682,21.8573950767517,24.3652374744415,32.4191007614136,38.2397756576538,41.0791632652283,42.2708691120148,12,3239.91666666667,564.599529567532,2415.25,2863.5,3084,3264,3440.5,3673,3952.25
"[-56,-55)","[20,25)",6,12.849999944369,6.51360124169619,5.12499994039536,7.049999833107,11.0249996185303,11.4499998092651,16.4500002861023,20.0500001907349,21.0250000953674,0.49208731825153,0.243153000009807,0.146458210423589,0.249389003962278,0.471295081079006,0.521428555250168,0.65103979408741,0.705444395542145,0.711378157138825,22.8033105022831,1.83613732273107,20.433904109589,20.8530821917808,21.8126426940639,22.9517123287671,24.2140696347032,24.6051369863014,24.7195205479452,2,24.4740495681763,0.621476523304782,24.0785443305969,24.1224893569946,24.2543244361877,24.4740495681763,24.6937747001648,24.8256097793579,24.8695548057556,5,3064.6,828.531713333895,1977.6,2213.2,2920,3265,3440,3749.6,3852.8
"[-56,-55)","[25,30)",4,13.7575000524521,9.52738987327924,4.76450011730194,5.45900006294251,7.5424998998642,12.5650000572205,18.7800002098084,23.010000038147,24.4199999809265,0.488752067089081,0.322176814737353,0.132445392012596,0.174030566215515,0.298786088824272,0.535502597689629,0.725468575954437,0.766073143482208,0.779607999324799,27.309303652968,1.78028603316509,25.5274086757991,25.6588127853881,26.0530251141553,27.2995433789954,28.5558219178082,28.967602739726,29.1048630136986,1,25.8875999450684,,25.8875999450684,25.8875999450684,25.8875999450684,25.8875999450684,25.8875999450684,25.8875999450684,25.8875999450684,3,3605,318.943568676341,3331.5,3358,3437.5,3570,3755,3866,3903
"[-56,-55)","[30,35]",7,11.3942855426243,14.237157246904,0.808999967575073,1.35799994468689,3.94500005245209,7,11.2550001144409,25.0719995498657,33.5859990119934,0.364599471911788,0.327073733260658,0.0105858674272895,0.0188254185020924,0.120660409331322,0.323322385549545,0.542973756790161,0.751100587844849,0.825179928541183,32.2006360078278,1.47007455990873,30.5992694063927,30.7291324200913,31.1064497716895,32.0474885844749,33.1286529680365,34.0311187214612,34.2242351598174,3,28.8742669423421,6.99069992301378,22.8240003585815,23.4258003234863,25.2312002182007,28.2402000427246,32.2003002166748,34.5763603210449,35.368380355835,6,3358.66666666667,638.141572589239,2708,2716,2842.75,3247.5,3811.25,4112.5,4181.25
