week,age_group,val_n,val_mean,val_sd,val_5,val_10,val_25,val_50,val_75,val_90,val_95,qval_mean,qval_sd,qval_5,qval_10,qval_25,qval_50,qval_75,qval_90,qval_95,age_mean,age_sd,age_5,age_10,age_25,age_50,age_75,age_90,age_95,bmi_n,bmi_mean,bmi_sd,bmi_5,bmi_10,bmi_25,bmi_50,bmi_75,bmi_90,bmi_95,baby_weight_n,baby_weight_mean,baby_weight_sd,baby_weight_5,baby_weight_10,baby_weight_25,baby_weight_50,baby_weight_75,baby_weight_90,baby_weight_95
"[-60,-59)","[20,25)",504,0.126607143819066,0.0788851025828219,0.0414999993517995,0.0700000002980232,0.100000001490116,0.100000001490116,0.150000005960464,0.200000002980232,0.209999993443489,0.594701263743142,0.257173116118326,0.10816001445055,0.153168325126171,0.54877382516861,0.571942567825317,0.77075856924057,0.942707419395447,0.954236125946045,22.8664098173516,1.42688432637142,20.4524086757991,20.7230251141553,21.7099315068493,23.0635844748858,24.1098173515982,24.6878424657534,24.8475856164384,168,23.4096378425757,5.05395091881361,17.6898002624512,18.2064197540283,20.1787996292114,22.4413896560669,25.5230493545532,29.0994202613831,33.3108370463053,462,3150.29004329004,490.642151129151,2376,2555.8,2868,3175.5,3464.75,3750,3880
"[-60,-59)","[25,30)",877,0.121328392889066,0.0582593542014246,0,0.0700000002980232,0.100000001490116,0.100000001490116,0.159999996423721,0.200000002980232,0.219999998807907,0.603070398081124,0.265893755913036,0.0988467708230019,0.152491986751556,0.578248858451843,0.61417943239212,0.79629784822464,0.951655566692352,0.964069557189941,27.6420713515878,1.41344111902185,25.2801826484018,25.6256849315069,26.5739726027397,27.6536529680365,28.8297945205479,29.5914840182648,29.7823744292237,238,24.2271468812567,5.23722059183388,17.9848044395447,18.8960405349731,20.0795993804932,23.1869993209839,26.8386373519897,31.4788803100586,34.8215557098389,813,3152.50676506765,569.8562531699,2123.6,2500,2875,3195,3495,3819,3982
"[-60,-59)","[30,35]",806,0.120663772452687,0.0819594646656337,0.0299999993294477,0.0700000002980232,0.100000001490116,0.100000001490116,0.140000000596046,0.200000002980232,0.200000002980232,0.604772262903804,0.267434524768124,0.100838392972946,0.1580910384655,0.620265424251556,0.637742280960083,0.790233731269836,0.95493072271347,0.95840060710907,32.3415499620427,1.41629515970984,30.1819920091324,30.4092465753425,31.1502568493151,32.2775684931507,33.5112442922374,34.4094748858447,34.6770547945206,194,24.6806300723676,5.38234703975106,18.7325149536133,19.2858205795288,20.6658000946045,23.4375,27.2886500358582,31.8736666361491,34.3282642364502,752,3169.03723404255,539.134319865455,2271,2571,2880,3190,3490,3805.8,3970.9
"[-59,-58)","[20,25)",461,0.122776573572364,0.0548168099514547,0.0399999991059303,0.0700000002980232,0.100000001490116,0.100000001490116,0.150000005960464,0.200000002980232,0.209999993443489,0.589598276222088,0.256873494174358,0.106954224407673,0.152211666107178,0.54877382516861,0.571942567825317,0.77075856924057,0.941532492637634,0.951952397823334,22.9667563070157,1.37660732088049,20.4309360730594,20.8780821917808,21.9407534246575,23.0722602739726,24.2065068493151,24.6454337899543,24.828196347032,153,23.1934512528978,4.42660435782941,17.1332805633545,18.75,20.3222999572754,22.3080997467041,25.1023998260498,29.0716594696045,31.4943195343018,426,3154.77230046948,493.155837231637,2370,2530,2897,3178,3455,3730,3861.25
"[-59,-58)","[25,30)",946,0.123356237662976,0.0611708425058458,0,0.0700000002980232,0.100000001490116,0.100000001490116,0.150000005960464,0.200000002980232,0.219999998807907,0.607220711741778,0.262676632721328,0.0988467708230019,0.15720970928669,0.578248858451843,0.61417943239212,0.794273316860199,0.951655566692352,0.966345980763435,27.6395692751021,1.4215695869402,25.3654109589041,25.6530821917808,26.4492865296804,27.6695776255708,28.8381563926941,29.5832191780822,29.7824200913242,265,24.2811203185267,5.35370871645446,18.1248401641846,19.0247402191162,20.5499000549316,22.9818992614746,26.5625,32.848860168457,35.1149200439453,866,3164.93418013857,519.076954487558,2356.25,2617,2901.25,3180,3473,3750,3891.5
"[-59,-58)","[30,35]",825,0.117163637251113,0.0613180761502597,0.0219999995082617,0.0700000002980232,0.100000001490116,0.100000001490116,0.140000000596046,0.200000002980232,0.200000002980232,0.61163600205472,0.25399382509647,0.100213432312012,0.162154331803322,0.620265424251556,0.637742280960083,0.784720182418823,0.954083919525146,0.95828765630722,32.3292599972326,1.42529201372606,30.2339269406393,30.4090639269406,31.0994292237443,32.2727168949772,33.502397260274,34.3696347031964,34.705,233,24.6725472590784,5.40038795907942,18.1819198608398,18.828740310669,20.8117008209229,23.1473007202148,27.9229249954224,31.5886001586914,35.2789806365967,770,3154.31168831169,590.483132063925,2250,2479.8,2828.75,3204,3545.75,3805,3968.85
"[-58,-57)","[20,25)",496,0.121653226560973,0.059060735762429,0,0.0700000002980232,0.100000001490116,0.100000001490116,0.150000005960464,0.200000002980232,0.202500000596046,0.57933107641856,0.256918710003324,0.10266562923789,0.152140706777573,0.54877382516861,0.571942567825317,0.755994081497192,0.941532492637634,0.946402862668037,22.8124988492414,1.44363123631073,20.2686643835616,20.6671232876712,21.6283961187215,22.9053082191781,24.0784817351598,24.7107305936073,24.85399543379,155,22.6395584516628,3.73783193983249,17.651050567627,18.1448993682861,19.9489498138428,22.1893005371094,24.6047496795654,27.6755596160889,29.8051707267761,468,3136.90384615385,499.709437357241,2303.95,2532.8,2871.5,3199,3445,3690.6,3900
"[-58,-57)","[25,30)",884,0.124881222395319,0.0666421838375466,0.0399999991059303,0.0700000002980232,0.100000001490116,0.100000001490116,0.159999996423721,0.200000002980232,0.209999993443489,0.615744024051598,0.257721065109283,0.101893959194422,0.153907303512096,0.588509142398834,0.61417943239212,0.804411992430687,0.951655566692352,0.959643369913101,27.5615308425794,1.40248324793077,25.2730422374429,25.6132305936073,26.4188926940639,27.5874429223744,28.7738869863014,29.4837100456621,29.7292694063927,219,24.2182739566373,5.30520201407674,18.1250507354736,19.2363201141357,20.576099395752,22.8624000549316,26.5503001213074,32.670100402832,36.1236800384521,827,3183.15598548972,521.992945781229,2315,2569,2921,3200,3505.5,3807.6,3967
"[-58,-57)","[30,35]",854,0.119906323916111,0.0735308825767341,0.0364999991841615,0.0700000002980232,0.100000001490116,0.100000001490116,0.140000000596046,0.200000002980232,0.200000002980232,0.611558949971785,0.259173136891801,0.101200330257416,0.165411949157715,0.620265424251556,0.637742280960083,0.784720182418823,0.954083919525146,0.95828765630722,32.2515850737331,1.40817266156744,30.1762328767123,30.3789155251142,31.021803652968,32.1641552511416,33.4359303652968,34.2629109589041,34.5722945205479,225,24.3857948918519,5.38582521847049,18.0077194213867,18.7709197998047,20.519100189209,22.9853992462158,27.0749397277832,30.614400100708,35.3900560379028,799,3160.84355444305,553.348539186589,2193.7,2488.2,2888,3206,3506,3791,3954
"[-57,-56)","[20,25)",513,0.12520467899885,0.0611798632127405,0.0599999986588955,0.0799999982118607,0.100000001490116,0.100000001490116,0.150000005960464,0.200000002980232,0.209999993443489,0.592409847467615,0.247609824096446,0.126729160547256,0.181083455681801,0.54877382516861,0.571942567825317,0.760883629322052,0.942707419395447,0.95074737071991,22.9777964698657,1.36182798040346,20.5948858447489,20.9660730593607,21.9795662100457,23.1488584474886,24.1487442922374,24.6778310502283,24.8687899543379,157,23.4777896905401,4.72278338022975,18.2842603683472,18.8622001647949,20.2632503509522,22.0386009216309,25.1974000930786,30.8569198608399,34.4909042358398,485,3087.82680412371,597.17737140352,1912,2480,2855,3154,3448,3723.6,3889.2
