"age","gender","value","quant","n"
"[20,21)","female",-1.08,0,94802
"[20,21)","female",0.03,0.0000105483006687623,94802
"[20,21)","female",0.07,0.0000316449020062868,94802
"[20,21)","female",0.09,0.0000421932026750491,94802
"[20,21)","female",0.1,0.0000632898040125736,94802
"[20,21)","female",0.11,0.0000738381046813358,94802
"[20,21)","female",0.12,0.000105483006687623,94802
"[20,21)","female",0.15,0.000137127908693909,94802
"[20,21)","female",0.17,0.000158224510031434,94802
"[20,21)","female",0.18,0.000189869412037721,94802
"[20,21)","female",0.2,0.000210966013375245,94802
"[20,21)","female",0.21,0.000305900719394106,94802
"[20,21)","female",0.23,0.00046412522942554,94802
"[20,21)","female",0.25,0.000601253138119449,94802
"[20,21)","female",0.27,0.000717284445475834,94802
"[20,21)","female",0.28,0.000991540262863653,94802
"[20,21)","female",0.3,0.00119195797557014,94802
"[20,21)","female",0.31,0.00174046961034577,94802
"[20,21)","female",0.33,0.00201472542773359,94802
"[20,21)","female",0.34,0.002795299677222,94802
"[20,21)","female",0.36,0.00340710111601021,94802
"[20,21)","female",0.37,0.00514757072635598,94802
"[20,21)","female",0.38,0.00632898040125736,94802
"[20,21)","female",0.4,0.0106010421721061,94802
"[20,21)","female",0.41,0.0133857935486593,94802
"[20,21)","female",0.43,0.0214341469589249,94802
"[20,21)","female",0.44,0.0277947722621886,94802
"[20,21)","female",0.46,0.0450412438556149,94802
"[20,21)","female",0.47,0.0568764372059661,94802
"[20,21)","female",0.49,0.0706103246766946,94802
"[20,21)","female",0.5,0.107793084534082,94802
"[20,21)","female",0.51,0.128805299466256,94802
"[20,21)","female",0.52,0.153045294403072,94802
"[20,21)","female",0.54,0.179785236598384,94802
"[20,21)","female",0.55,0.209890086707032,94802
"[20,21)","female",0.56,0.275373937258708,94802
"[20,21)","female",0.57,0.310531423387692,94802
"[20,21)","female",0.58,0.347492668931035,94802
"[20,21)","female",0.6,0.394400962005021,94802
"[20,21)","female",0.61,0.43360899559081,94802
"[20,21)","female",0.62,0.508807831058417,94802
"[20,21)","female",0.63,0.544714246534883,94802
"[20,21)","female",0.64,0.580599565410013,94802
"[20,21)","female",0.66,0.615366764414253,94802
"[20,21)","female",0.67,0.648224720997447,94802
"[20,21)","female",0.68,0.709236092065568,94802
"[20,21)","female",0.69,0.749498955718234,94802
"[20,21)","female",0.7,0.77484652222527,94802
"[20,21)","female",0.72,0.798569650429316,94802
"[20,21)","female",0.73,0.819887766080884,94802
"[20,21)","female",0.74,0.839191156304719,94802
"[20,21)","female",0.75,0.871753760469188,94802
"[20,21)","female",0.76,0.886078352777368,94802
"[20,21)","female",0.77,0.898493702664501,94802
"[20,21)","female",0.79,0.909474483660682,94802
"[20,21)","female",0.8,0.932058395392502,94802
"[20,21)","female",0.81,0.947838653192971,94802
"[20,21)","female",0.82,0.954135988692222,94802
"[20,21)","female",0.83,0.959800426151347,94802
"[20,21)","female",0.85,0.963756038902133,94802
"[20,21)","female",0.86,0.967331912828843,94802
"[20,21)","female",0.87,0.973724183034113,94802
"[20,21)","female",0.88,0.976456192907323,94802
