"age","gender","value","quant","n"
"[20,21)","female",0,0.0028418702212599,14779
"[20,21)","female",0.01,0.00290953379795656,14779
"[20,21)","female",0.03,0.00297719737465322,14779
"[20,21)","female",0.05,0.00372149671831653,14779
"[20,21)","female",0.07,0.00521009540564314,14779
"[20,21)","female",0.09,0.00595439474930645,14779
"[20,21)","female",0.1,0.0123147709587929,14779
"[20,21)","female",0.11,0.0136680424927262,14779
"[20,21)","female",0.12,0.0155626226402328,14779
"[20,21)","female",0.14,0.0186074835915827,14779
"[20,21)","female",0.15,0.0265241220650924,14779
"[20,21)","female",0.17,0.0335611340415454,14779
"[20,21)","female",0.18,0.0556871236213546,14779
"[20,21)","female",0.2,0.210095405643142,14779
"[20,21)","female",0.21,0.233642330333581,14779
"[20,21)","female",0.23,0.295013194397456,14779
"[20,21)","female",0.25,0.37262331686853,14779
"[20,21)","female",0.27,0.417484268218418,14779
"[20,21)","female",0.28,0.508491778875431,14779
"[20,21)","female",0.3,0.664185668854456,14779
"[20,21)","female",0.31,0.741322146288653,14779
"[20,21)","female",0.33,0.779281412815482,14779
"[20,21)","female",0.34,0.840584613302659,14779
"[20,21)","female",0.36,0.865417145950335,14779
"[20,21)","female",0.37,0.90486501116449,14779
"[20,21)","female",0.38,0.9188713715407,14779
"[20,21)","female",0.4,0.954327085729752,14779
"[20,21)","female",0.41,0.962446714933351,14779
"[20,21)","female",0.43,0.975167467352324,14779
"[20,21)","female",0.44,0.980715880641451,14779
"[20,21)","female",0.46,0.986737938967454,14779
"[20,21)","female",0.47,0.989173827728534,14779
"[20,21)","female",0.49,0.991000744299344,14779
"[20,21)","female",0.5,0.994654577440964,14779
"[20,21)","female",0.51,0.995601867514717,14779
"[20,21)","female",0.52,0.99675214831856,14779
"[20,21)","female",0.54,0.997225793355437,14779
"[20,21)","female",0.55,0.99736112050883,14779
"[20,21)","female",0.56,0.99776710196901,14779
"[20,21)","female",0.57,0.9979700926991,14779
"[20,21)","female",0.58,0.998308410582583,14779
"[20,21)","female",0.6,0.99857906488937,14779
"[20,21)","female",0.61,0.99878205561946,14779
"[20,21)","female",0.62,0.999052709926247,14779
"[20,21)","female",0.63,0.999120373502943,14779
"[20,21)","female",0.68,0.999323364233033,14779
"[20,21)","female",0.76,0.99939102780973,14779
"[20,21)","female",0.79,0.999458691386427,14779
"[20,21)","female",0.8,0.99959401853982,14779
"[20,21)","female",0.93,0.999661682116517,14779
"[20,21)","female",1,0.999932336423303,14779
"[20,21)","female",1.28,1,14779
"[20,21)","male",0,0.00191570881226054,6786
"[20,21)","male",0.05,0.0026525198938992,6786
"[20,21)","male",0.07,0.00412614205717654,6786
"[20,21)","male",0.09,0.00530503978779841,6786
"[20,21)","male",0.1,0.0169466548776894,6786
"[20,21)","male",0.11,0.0210727969348659,6786
"[20,21)","male",0.12,0.0274093722369584,6786
"[20,21)","male",0.14,0.0384615384615385,6786
"[20,21)","male",0.15,0.0680813439434129,6786
"[20,21)","male",0.17,0.0865016209843796,6786
"[20,21)","male",0.18,0.141909814323607,6786
"[20,21)","male",0.2,0.344385499557913,6786
"[20,21)","male",0.21,0.391983495431771,6786
"[20,21)","male",0.23,0.497936928971412,6786
"[20,21)","male",0.25,0.615237253168288,6786
"[20,21)","male",0.27,0.665635131152373,6786
"[20,21)","male",0.28,0.749631594459181,6786
"[20,21)","male",0.3,0.833628057765989,6786
"[20,21)","male",0.31,0.886089006778662,6786
"[20,21)","male",0.33,0.904656646035956,6786
"[20,21)","male",0.34,0.934129089301503,6786
"[20,21)","male",0.36,0.944149720011789,6786
"[20,21)","male",0.37,0.957412319481285,6786
"[20,21)","male",0.38,0.962422634836428,6786
"[20,21)","male",0.4,0.974506336575302,6786
"[20,21)","male",0.41,0.976127320954907,6786
"[20,21)","male",0.43,0.978632478632479,6786
"[20,21)","male",0.44,0.979958738579428,6786
"[20,21)","male",0.46,0.982905982905983,6786
"[20,21)","male",0.47,0.984821691718243,6786
"[20,21)","male",0.49,0.985558502799882,6786
"[20,21)","male",0.5,0.988505747126437,6786
"[20,21)","male",0.51,0.989832007073386,6786
"[20,21)","male",0.52,0.99027409372237,6786
"[20,21)","male",0.54,0.991600353669319,6786
