"age","gender","value","quant","n"
"[20,21)","female",0,0,10119
"[20,21)","female",8.1,0.0000988239944658563,10119
"[20,21)","female",8.6,0.000197647988931713,10119
"[20,21)","female",8.8,0.000395295977863425,10119
"[20,21)","female",9,0.00128471192805613,10119
"[20,21)","female",9.1,0.0015811839114537,10119
"[20,21)","female",9.15,0.00237177586718055,10119
"[20,21)","female",9.3,0.00336001581183912,10119
"[20,21)","female",9.5,0.00523767170669038,10119
"[20,21)","female",9.6,0.0118588793359028,10119
"[20,21)","female",9.8,0.0232236386994762,10119
"[20,21)","female",10,0.0416049016701255,10119
"[20,21)","female",10.1,0.0500049411997233,10119
"[20,21)","female",10.15,0.0616661725466943,10119
"[20,21)","female",10.3,0.0758968277497776,10119
"[20,21)","female",10.35,0.095562802648483,10119
"[20,21)","female",10.5,0.113153473663406,10119
"[20,21)","female",10.6,0.129755904733669,10119
"[20,21)","female",10.65,0.151101887538294,10119
"[20,21)","female",10.8,0.174127878248839,10119
"[20,21)","female",10.85,0.19675857298152,10119
"[20,21)","female",11,0.248641170076095,10119
"[20,21)","female",11.1,0.268801264947129,10119
"[20,21)","female",11.15,0.292617847613401,10119
"[20,21)","female",11.3,0.31218499851764,10119
"[20,21)","female",11.35,0.338373357051092,10119
"[20,21)","female",11.5,0.360509931811444,10119
"[20,21)","female",11.6,0.379582962743354,10119
"[20,21)","female",11.65,0.398161873702935,10119
"[20,21)","female",11.8,0.415653720723392,10119
"[20,21)","female",11.85,0.433442039727246,10119
"[20,21)","female",12,0.45982804624963,10119
"[20,21)","female",12.05,0.459926870244095,10119
"[20,21)","female",12.1,0.475936357347564,10119
"[20,21)","female",12.18,0.491254076489772,10119
"[20,21)","female",12.3,0.507461211582172,10119
"[20,21)","female",12.35,0.521988338768653,10119
"[20,21)","female",12.4,0.522087162763119,10119
"[20,21)","female",12.5,0.53493428204368,10119
"[20,21)","female",12.6,0.54758375333531,10119
"[20,21)","female",12.65,0.55736732878743,10119
"[20,21)","female",12.8,0.569621504101196,10119
"[20,21)","female",12.85,0.583555687320882,10119
"[20,21)","female",12.9,0.583852159304279,10119
"[20,21)","female",13,0.597489870540567,10119
"[20,21)","female",13.05,0.597885166518431,10119
"[20,21)","female",13.1,0.608360509931812,10119
"[20,21)","female",13.17,0.619033501334124,10119
"[20,21)","female",13.25,0.619626445300919,10119
"[20,21)","female",13.3,0.62891590078071,10119
"[20,21)","female",13.35,0.629311196758573,10119
"[20,21)","female",13.36,0.639984188160885,10119
"[20,21)","female",13.4,0.640675956122147,10119
"[20,21)","female",13.5,0.649273643640676,10119
"[20,21)","female",13.55,0.650064235596403,10119
"[20,21)","female",13.6,0.66133017096551,10119
"[20,21)","female",13.65,0.672101986362289,10119
"[20,21)","female",13.75,0.672694930329084,10119
"[20,21)","female",13.8,0.686233817570906,10119
"[20,21)","female",13.85,0.69878446486807,10119
"[20,21)","female",13.9,0.699377408834865,10119
"[20,21)","female",14,0.710050400237178,10119
"[20,21)","female",14.05,0.710643344203973,10119
"[20,21)","female",14.1,0.722304575550944,10119
"[20,21)","female",14.14,0.722601047534341,10119
"[20,21)","female",14.17,0.734459926870244,10119
"[20,21)","female",14.25,0.735250518825971,10119
"[20,21)","female",14.3,0.748295286095464,10119
"[20,21)","female",14.35,0.761241229370491,10119
"[20,21)","female",14.44,0.761834173337286,10119
"[20,21)","female",14.5,0.772605988734065,10119
"[20,21)","female",14.55,0.773100108706394,10119
"[20,21)","female",14.6,0.785749579998024,10119
"[20,21)","female",14.65,0.79800375531179,10119
"[20,21)","female",14.75,0.798399051289653,10119
"[20,21)","female",14.8,0.811740290542544,10119
"[20,21)","female",14.85,0.824488585828639,10119
"[20,21)","female",14.9,0.825378001778832,10119
"[20,21)","female",15,0.836446289159008,10119
"[20,21)","female",15.05,0.836940409131337,10119
"[20,21)","female",15.1,0.847415752544718,10119
"[20,21)","female",15.12,0.847811048522581,10119
"[20,21)","female",15.15,0.856705208024508,10119
"[20,21)","female",15.25,0.857100504002372,10119
"[20,21)","female",15.3,0.868959383338274,10119
"[20,21)","female",15.35,0.869749975294002,10119
"[20,21)","female",15.39,0.879632374740587,10119
"[20,21)","female",15.4,0.880225318707382,10119
"[20,21)","female",15.5,0.886352406364265,10119
"[20,21)","female",15.55,0.886648878347663,10119
"[20,21)","female",15.6,0.897321869749975,10119
"[20,21)","female",15.64,0.897618341733373,10119
"[20,21)","female",15.65,0.907105445202095,10119
"[20,21)","female",15.75,0.90769838916889,10119
"[20,21)","female",15.8,0.913529004842376,10119
"[20,21)","female",15.85,0.922225516355371,10119
"[20,21)","female",15.9,0.922818460322166,10119
"[20,21)","female",16,0.927858484039925,10119
"[20,21)","female",16.1,0.93368909971341,10119
"[20,21)","female",16.2,0.939519715386896,10119
"[20,21)","female",16.25,0.94347267516553,10119
"[20,21)","female",16.35,0.948710346872221,10119
"[20,21)","female",16.5,0.953157426623184,10119
"[20,21)","female",16.6,0.956715090423955,10119
"[20,21)","female",16.7,0.959679810257931,10119
"[20,21)","female",16.75,0.962545706097441,10119
"[20,21)","female",16.85,0.96541160193695,10119
"[20,21)","female",16.95,0.965708073920348,10119
"[20,21)","female",17,0.968475145765392,10119
"[20,21)","female",17.04,0.968573969759858,10119
"[20,21)","female",17.1,0.972230457555094,10119
"[20,21)","female",17.2,0.973218697499753,10119
"[20,21)","female",17.25,0.974898705405672,10119
"[20,21)","female",17.35,0.97638106532266,10119
"[20,21)","female",17.45,0.976677537306058,10119
"[20,21)","female",17.5,0.977665777250716,10119
"[20,21)","female",17.6,0.979049313173238,10119
"[20,21)","female",17.7,0.980037553117897,10119
"[20,21)","female",17.75,0.981322265045953,10119
"[20,21)","female",17.85,0.982014033007214,10119
"[20,21)","female",18,0.983101096946339,10119
"[20,21)","female",18.1,0.983496392924202,10119
"[20,21)","female",18.2,0.983792864907599,10119
"[20,21)","female",18.25,0.98497875284119,10119
"[20,21)","female",18.35,0.985472872813519,10119
"[20,21)","female",18.5,0.986065816780314,10119
"[20,21)","female",18.6,0.986658760747109,10119
"[20,21)","female",18.7,0.987449352702836,10119
"[20,21)","female",18.75,0.987647000691768,10119
"[20,21)","female",18.85,0.9878446486807,10119
"[20,21)","female",19,0.988338768653029,10119
"[20,21)","female",19.1,0.988536416641961,10119
"[20,21)","female",19.2,0.988832888625358,10119
"[20,21)","female",19.25,0.989129360608756,10119
"[20,21)","female",19.35,0.989623480581085,10119
"[20,21)","female",19.5,0.990018776558949,10119
"[20,21)","female",19.6,0.990414072536812,10119
"[20,21)","female",19.75,0.990611720525744,10119
"[20,21)","female",19.89,0.990809368514675,10119
"[20,21)","female",20,0.991007016503607,10119
"[20,21)","female",20.1,0.991204664492539,10119
"[20,21)","female",20.2,0.991501136475936,10119
"[20,21)","female",20.25,0.991698784464868,10119
"[20,21)","female",20.35,0.991995256448266,10119
"[20,21)","female",20.5,0.992094080442732,10119
"[20,21)","female",20.6,0.992192904437197,10119
"[20,21)","female",20.7,0.992390552426129,10119
"[20,21)","female",20.85,0.992489376420595,10119
"[20,21)","female",21,0.992687024409527,10119
"[20,21)","female",21.1,0.992785848403993,10119
"[20,21)","female",21.2,0.99308232038739,10119
"[20,21)","female",21.35,0.993378792370788,10119
"[20,21)","female",21.5,0.993477616365253,10119
"[20,21)","female",21.6,0.993576440359719,10119
"[20,21)","female",21.7,0.993971736337583,10119
"[20,21)","female",21.85,0.994070560332049,10119
"[20,21)","female",22,0.994169384326515,10119
"[20,21)","female",22.1,0.994367032315446,10119
"[20,21)","female",22.2,0.994564680304378,10119
"[20,21)","female",22.25,0.994663504298844,10119
"[20,21)","female",22.7,0.99476232829331,10119
"[20,21)","female",22.75,0.994861152287775,10119
"[20,21)","female",23,0.994959976282241,10119
"[20,21)","female",23.1,0.995058800276707,10119
"[20,21)","female",23.2,0.995157624271173,10119
"[20,21)","female",23.35,0.995256448265639,10119
"[20,21)","female",23.5,0.995355272260105,10119
"[20,21)","female",23.6,0.995552920249036,10119
"[20,21)","female",23.7,0.995651744243502,10119
"[20,21)","female",23.75,0.995849392232434,10119
"[20,21)","female",24.1,0.996047040221366,10119
"[20,21)","female",24.2,0.996244688210297,10119
"[20,21)","female",24.45,0.996343512204763,10119
"[20,21)","female",24.5,0.996442336199229,10119
"[20,21)","female",24.7,0.996541160193695,10119
"[20,21)","female",25.1,0.996639984188161,10119
"[20,21)","female",25.6,0.996837632177093,10119
"[20,21)","female",25.7,0.996936456171558,10119
"[20,21)","female",26.75,0.997035280166024,10119
"[20,21)","female",27.25,0.99713410416049,10119
"[20,21)","female",27.7,0.997232928154956,10119
"[20,21)","female",27.85,0.997331752149422,10119
"[20,21)","female",28,0.997430576143888,10119
"[20,21)","female",28.6,0.997529400138353,10119
"[20,21)","female",29.1,0.997628224132819,10119
"[20,21)","female",29.25,0.997825872121751,10119
"[20,21)","female",29.6,0.997924696116217,10119
"[20,21)","female",29.85,0.998023520110683,10119
"[20,21)","female",30,0.998122344105149,10119
"[20,21)","female",30.25,0.998221168099615,10119
"[20,21)","female",31.25,0.998319992094081,10119
"[20,21)","female",31.6,0.998418816088546,10119
"[20,21)","female",32.5,0.998517640083012,10119
"[20,21)","female",33.4,0.998616464077478,10119
"[20,21)","female",33.9,0.998715288071944,10119
"[20,21)","female",34,0.99881411206641,10119
"[20,21)","female",35.9,0.998912936060876,10119
"[20,21)","female",36.25,0.999011760055341,10119
"[20,21)","female",36.4,0.999110584049807,10119
"[20,21)","female",36.5,0.999209408044273,10119
"[20,21)","female",38,0.999308232038739,10119
"[20,21)","female",39.2,0.999407056033205,10119
"[20,21)","female",41.55,0.999505880027671,10119
"[20,21)","female",42,0.999604704022137,10119
"[20,21)","female",60,0.999703528016602,10119
"[20,21)","female",61,0.999802352011068,10119
"[20,21)","female",92,0.999901176005534,10119
"[20,21)","female",92.05,1,10119
"[20,21)","male",0,0,6075
"[20,21)","male",8.3,0.000164609053497942,6075
"[20,21)","male",9.15,0.000329218106995885,6075
"[20,21)","male",9.3,0.000987654320987654,6075
"[20,21)","male",9.6,0.00197530864197531,6075
"[20,21)","male",9.8,0.00444444444444444,6075
"[20,21)","male",10,0.00921810699588477,6075
"[20,21)","male",10.1,0.0116872427983539,6075
"[20,21)","male",10.15,0.0144855967078189,6075
"[20,21)","male",10.3,0.0222222222222222,6075
"[20,21)","male",10.35,0.0325925925925926,6075
"[20,21)","male",10.5,0.0398353909465021,6075
"[20,21)","male",10.6,0.0521810699588477,6075
"[20,21)","male",10.65,0.0660082304526749,6075
"[20,21)","male",10.8,0.0819753086419753,6075
"[20,21)","male",10.85,0.0997530864197531,6075
"[20,21)","male",11,0.141234567901235,6075
"[20,21)","male",11.1,0.159506172839506,6075
"[20,21)","male",11.15,0.182551440329218,6075
"[20,21)","male",11.3,0.205102880658436,6075
"[20,21)","male",11.35,0.229794238683128,6075
"[20,21)","male",11.5,0.248559670781893,6075
"[20,21)","male",11.6,0.269465020576132,6075
"[20,21)","male",11.65,0.2959670781893,6075
"[20,21)","male",11.8,0.316378600823045,6075
"[20,21)","male",11.85,0.342716049382716,6075
"[20,21)","male",12,0.381069958847737,6075
"[20,21)","male",12.1,0.400164609053498,6075
"[20,21)","male",12.18,0.416460905349794,6075
"[20,21)","male",12.3,0.432757201646091,6075
"[20,21)","male",12.35,0.449876543209877,6075
"[20,21)","male",12.4,0.450041152263375,6075
"[20,21)","male",12.5,0.467489711934156,6075
"[20,21)","male",12.6,0.481975308641975,6075
