"age","gender","value","quant","n"
"[20,21)","female",-5.8,0,58082
"[20,21)","female",0,0.000172170379807858,58082
"[20,21)","female",0.05,0.000189387417788644,58082
"[20,21)","female",0.07,0.000378774835577287,58082
"[20,21)","female",0.09,0.000464860025481216,58082
"[20,21)","female",0.1,0.00320236906442616,58082
"[20,21)","female",0.11,0.0033917564822148,58082
"[20,21)","female",0.12,0.00361557797596502,58082
"[20,21)","female",0.14,0.00395991873558073,58082
"[20,21)","female",0.15,0.00585379291346717,58082
"[20,21)","female",0.17,0.00695568334423746,58082
"[20,21)","female",0.18,0.00998588202885576,58082
"[20,21)","female",0.2,0.0365173375572466,58082
"[20,21)","female",0.21,0.0393753658620571,58082
"[20,21)","female",0.23,0.046055576598602,58082
"[20,21)","female",0.25,0.0547846148548604,58082
"[20,21)","female",0.27,0.0600530284769808,58082
"[20,21)","female",0.28,0.0730691091904549,58082
"[20,21)","female",0.3,0.173014014668916,58082
"[20,21)","female",0.31,0.187975620674219,58082
"[20,21)","female",0.33,0.195241210702111,58082
"[20,21)","female",0.34,0.209961778175683,58082
"[20,21)","female",0.36,0.218294824558383,58082
"[20,21)","female",0.37,0.235873420336765,58082
"[20,21)","female",0.38,0.244172032643504,58082
"[20,21)","female",0.4,0.381409042388348,58082
"[20,21)","female",0.41,0.390241382872491,58082
"[20,21)","female",0.43,0.407045211941738,58082
"[20,21)","female",0.44,0.415154436830688,58082
"[20,21)","female",0.46,0.431062979924934,58082
"[20,21)","female",0.47,0.438672910712441,58082
"[20,21)","female",0.49,0.446609965221583,58082
"[20,21)","female",0.5,0.580024792534692,58082
"[20,21)","female",0.51,0.586670569195276,58082
"[20,21)","female",0.52,0.59310974140009,58082
"[20,21)","female",0.54,0.599566130642884,58082
"[20,21)","female",0.55,0.60538548948039,58082
"[20,21)","female",0.56,0.616369959712131,58082
"[20,21)","female",0.57,0.621758892600117,58082
"[20,21)","female",0.58,0.626889569918391,58082
"[20,21)","female",0.6,0.717898832684825,58082
"[20,21)","female",0.61,0.722478564787714,58082
"[20,21)","female",0.62,0.731224820081953,58082
"[20,21)","female",0.63,0.735150304741572,58082
"[20,21)","female",0.64,0.738748665679557,58082
"[20,21)","female",0.66,0.742501979959368,58082
"[20,21)","female",0.67,0.74582486828966,58082
"[20,21)","female",0.68,0.752212389380531,58082
"[20,21)","female",0.69,0.809700079198375,58082
"[20,21)","female",0.7,0.812781928996935,58082
"[20,21)","female",0.72,0.8155022209979,58082
"[20,21)","female",0.73,0.818170861884921,58082
"[20,21)","female",0.74,0.82077063462002,58082
"[20,21)","female",0.75,0.825126545229159,58082
"[20,21)","female",0.76,0.82734754312868,58082
"[20,21)","female",0.77,0.829361936572432,58082
"[20,21)","female",0.79,0.830997555180607,58082
"[20,21)","female",0.8,0.868634000206605,58082
"[20,21)","female",0.81,0.872662787094108,58082
"[20,21)","female",0.82,0.874367273854206,58082
