"age","gender","value","quant","n"
"[20,21)","female",0,0.0000103979287325965,96173
"[20,21)","female",0.4,0.0000207958574651929,96173
"[20,21)","female",0.8,0.0000311937861977894,96173
"[20,21)","female",0.894,0.0000415917149303859,96173
"[20,21)","female",1,0.0000519896436629823,96173
"[20,21)","female",1.7,0.0000727855011281753,96173
"[20,21)","female",1.79,0.0000831834298607717,96173
"[20,21)","female",1.89,0.000103979287325965,96173
"[20,21)","female",2,0.000114377216058561,96173
"[20,21)","female",2.09,0.000124775144791158,96173
"[20,21)","female",2.2,0.000145571002256351,96173
"[20,21)","female",2.29,0.000155968930988947,96173
"[20,21)","female",2.4,0.000207958574651929,96173
"[20,21)","female",2.5,0.000239152360849719,96173
"[20,21)","female",2.59,0.000311937861977894,96173
"[20,21)","female",2.7,0.000332733719443087,96173
"[20,21)","female",2.79,0.000384723363106069,96173
"[20,21)","female",2.9,0.000415917149303859,96173
"[20,21)","female",3,0.000467906792966841,96173
"[20,21)","female",3.09,0.000519896436629823,96173
"[20,21)","female",3.2,0.000603079866490595,96173
"[20,21)","female",3.29,0.00067586536761877,96173
"[20,21)","female",3.4,0.00070705915381656,96173
"[20,21)","female",3.5,0.000748650868746946,96173
"[20,21)","female",3.59,0.00085263015607291,96173
"[20,21)","female",3.7,0.000894221871003296,96173
"[20,21)","female",3.79,0.000967007372131471,96173
"[20,21)","female",3.9,0.00103979287325965,96173
"[20,21)","female",4,0.00119576180424859,96173
"[20,21)","female",4.08,0.00124775144791158,96173
"[20,21)","female",4.19,0.00135173073523754,96173
"[20,21)","female",4.3,0.00144531209383091,96173
"[20,21)","female",4.4,0.00150769966622649,96173
"[20,21)","female",4.5,0.00161167895355245,96173
"[20,21)","female",4.59,0.00172605616961101,96173
"[20,21)","female",4.69,0.00180923959947179,96173
"[20,21)","female",4.8,0.00187162717186736,96173
"[20,21)","female",4.9,0.00198600438792593,96173
"[20,21)","female",5,0.00208998367525189,96173
"[20,21)","female",5.08,0.00221475882004305,96173
"[20,21)","female",5.19,0.00226674846370603,96173
"[20,21)","female",5.3,0.00237072775103199,96173
"[20,21)","female",5.4,0.00247470703835796,96173
"[20,21)","female",5.5,0.00254749253948613,96173
"[20,21)","female",5.58,0.0026618697555447,96173
"[20,21)","female",5.69,0.00275545111413806,96173
"[20,21)","female",5.8,0.00285943040146403,96173
"[20,21)","female",5.9,0.00298420554625519,96173
"[20,21)","female",6,0.00312977654851154,96173
"[20,21)","female",6.09,0.00327534755076789,96173
"[20,21)","female",6.19,0.00343131648175683,96173
"[20,21)","female",6.3,0.0035456936978154,96173
"[20,21)","female",6.4,0.00370166262880434,96173
