"age","gender","value","quant","n"
"[20,21)","female",0,0.00000809618264988058,123515
"[20,21)","female",0.1,0.0000323847305995223,123515
"[20,21)","female",0.2,0.0000728656438489252,123515
"[20,21)","female",0.3,0.000105250374448448,123515
"[20,21)","female",0.4,0.000194308383597134,123515
"[20,21)","female",0.5,0.000218596931546776,123515
"[20,21)","female",0.6,0.000291462575395701,123515
"[20,21)","female",0.697,0.000348135853944865,123515
"[20,21)","female",0.8,0.00041290531514391,123515
"[20,21)","female",0.818,0.00042100149779379,123515
"[20,21)","female",0.897,0.000501963324292596,123515
"[20,21)","female",1,0.000607213698741044,123515
"[20,21)","female",1.1,0.000688175525239849,123515
"[20,21)","female",1.2,0.000809618264988058,123515
"[20,21)","female",1.29,0.000963445735335789,123515
"[20,21)","female",1.39,0.00110917702303364,123515
"[20,21)","female",1.5,0.00128729304133101,123515
"[20,21)","female",1.6,0.00148969760757803,123515
"[20,21)","female",1.7,0.00177306400032385,123515
"[20,21)","female",1.79,0.00211310367161883,123515
"[20,21)","female",1.89,0.00244504716026394,123515
"[20,21)","female",2,0.00286604865805773,123515
"[20,21)","female",2.09,0.00336801198235032,123515
"[20,21)","female",2.2,0.00396712949844149,123515
"[20,21)","female",2.29,0.0046714973889811,123515
"[20,21)","female",2.4,0.00555398129781808,123515
"[20,21)","female",2.5,0.00680079342589969,123515
"[20,21)","female",2.59,0.00832287576407724,123515
"[20,21)","female",2.7,0.00973161154515646,123515
"[20,21)","female",2.79,0.0116504068331782,123515
"[20,21)","female",2.9,0.0141116463587419,123515
"[20,21)","female",2.96,0.0141197425413917,123515
"[20,21)","female",3,0.0169776950167996,123515
"[20,21)","female",3.09,0.0203538031817998,123515
"[20,21)","female",3.2,0.0243614135934907,123515
"[20,21)","female",3.23,0.0243695097761406,123515
"[20,21)","female",3.29,0.029016718617172,123515
"[20,21)","female",3.4,0.0344006800793426,123515
"[20,21)","female",3.48,0.0344087762619925,123515
"[20,21)","female",3.5,0.0405375865279521,123515
"[20,21)","female",3.59,0.0476055539812978,123515
"[20,21)","female",3.7,0.0556774480832288,123515
"[20,21)","female",3.73,0.0556855442658786,123515
"[20,21)","female",3.79,0.0647127879204955,123515
"[20,21)","female",3.9,0.0754240375662875,123515
"[20,21)","female",4,0.0865967696231227,123515
"[20,21)","female",4.01,0.0866048658057726,123515
"[20,21)","female",4.09,0.0990648909039388,123515
"[20,21)","female",4.13,0.0990729870865887,123515
"[20,21)","female",4.19,0.112375015180342,123515
"[20,21)","female",4.21,0.112383111362992,123515
"[20,21)","female",4.23,0.112391207545642,123515
"[20,21)","female",4.3,0.127150548516375,123515
"[20,21)","female",4.32,0.127158644699024,123515
"[20,21)","female",4.4,0.142946200866292,123515
"[20,21)","female",4.46,0.142954297048941,123515
"[20,21)","female",4.5,0.159770068412743,123515
"[20,21)","female",4.51,0.159778164595393,123515
"[20,21)","female",4.59,0.17760595879043,123515
"[20,21)","female",4.67,0.17762215115573,123515
"[20,21)","female",4.69,0.196882969679796,123515
"[20,21)","female",4.8,0.216872444642351,123515
"[20,21)","female",4.84,0.216880540825001,123515
"[20,21)","female",4.9,0.236902400518156,123515
"[20,21)","female",4.92,0.236910496700806,123515
"[20,21)","female",4.94,0.236918592883455,123515
"[20,21)","female",4.96,0.236926689066105,123515
"[20,21)","female",5,0.258762093672833,123515
"[20,21)","female",5.01,0.258770189855483,123515
"[20,21)","female",5.03,0.258786382220783,123515
"[20,21)","female",5.05,0.258794478403433,123515
"[20,21)","female",5.07,0.258802574586083,123515
"[20,21)","female",5.09,0.280524632635712,123515
"[20,21)","female",5.15,0.280532728818362,123515
"[20,21)","female",5.19,0.302700076913735,123515
"[20,21)","female",5.23,0.302708173096385,123515
"[20,21)","female",5.3,0.325142695219204,123515
"[20,21)","female",5.38,0.325150791401854,123515
"[20,21)","female",5.4,0.347253370036028,123515
"[20,21)","female",5.42,0.347261466218678,123515
"[20,21)","female",5.46,0.347269562401328,123515
"[20,21)","female",5.48,0.347277658583978,123515
"[20,21)","female",5.5,0.37083755009513,123515
"[20,21)","female",5.53,0.37084564627778,123515
"[20,21)","female",5.55,0.37085374246043,123515
"[20,21)","female",5.57,0.37086183864308,123515
"[20,21)","female",5.59,0.393782131724892,123515
"[20,21)","female",5.61,0.393790227907542,123515
"[20,21)","female",5.67,0.393798324090192,123515
"[20,21)","female",5.69,0.415884710359066,123515
"[20,21)","female",5.71,0.415892806541716,123515
"[20,21)","female",5.8,0.438011577541189,123515
"[20,21)","female",5.82,0.438019673723839,123515
"[20,21)","female",5.84,0.438027769906489,123515
"[20,21)","female",5.86,0.438035866089139,123515
"[20,21)","female",5.9,0.460162733271263,123515
"[20,21)","female",5.92,0.460170829453913,123515
"[20,21)","female",5.96,0.460178925636562,123515
"[20,21)","female",5.98,0.460195118001862,123515
"[20,21)","female",6,0.481803829494393,123515
"[20,21)","female",6.01,0.481820021859693,123515
"[20,21)","female",6.03,0.481828118042343,123515
"[20,21)","female",6.07,0.481844310407643,123515
"[20,21)","female",6.09,0.504197870703963,123515
"[20,21)","female",6.17,0.504205966886613,123515
"[20,21)","female",6.19,0.525814678379144,123515
"[20,21)","female",6.23,0.525838966927094,123515
"[20,21)","female",6.3,0.547407197506376,123515
"[20,21)","female",6.34,0.547415293689026,123515
"[20,21)","female",6.36,0.547423389871676,123515
"[20,21)","female",6.4,0.566999959519087,123515
"[20,21)","female",6.42,0.567016151884387,123515
"[20,21)","female",6.44,0.567024248067036,123515
"[20,21)","female",6.46,0.567040440432336,123515
"[20,21)","female",6.48,0.567064728980286,123515
"[20,21)","female",6.5,0.587288993239688,123515
"[20,21)","female",6.51,0.587305185604987,123515
"[20,21)","female",6.59,0.606242156823058,123515
"[20,21)","female",6.65,0.606250253005708,123515
"[20,21)","female",6.69,0.624685260899486,123515
"[20,21)","female",6.71,0.624701453264786,123515
"[20,21)","female",6.76,0.624709549447436,123515
"[20,21)","female",6.8,0.642812613852569,123515
"[20,21)","female",6.82,0.642820710035218,123515
"[20,21)","female",6.84,0.642828806217868,123515
"[20,21)","female",6.86,0.642836902400518,123515
"[20,21)","female",6.9,0.660721369874104,123515
"[20,21)","female",6.96,0.660729466056754,123515
"[20,21)","female",7,0.677901469457151,123515
"[20,21)","female",7.09,0.693721410355018,123515
"[20,21)","female",7.11,0.693737602720317,123515
"[20,21)","female",7.13,0.693753795085617,123515
"[20,21)","female",7.17,0.693778083633567,123515
"[20,21)","female",7.19,0.708926041371493,123515
"[20,21)","female",7.23,0.708934137554143,123515
"[20,21)","female",7.26,0.708942233736793,123515
"[20,21)","female",7.3,0.72403351819617,123515
"[20,21)","female",7.38,0.72404161437882,123515
"[20,21)","female",7.4,0.737740355422418,123515
"[20,21)","female",7.42,0.737756547787718,123515
"[20,21)","female",7.44,0.737764643970368,123515
"[20,21)","female",7.48,0.737788932518318,123515
"[20,21)","female",7.5,0.751762943772012,123515
"[20,21)","female",7.51,0.751771039954661,123515
"[20,21)","female",7.53,0.751779136137311,123515
"[20,21)","female",7.59,0.765145933692264,123515
"[20,21)","female",7.63,0.765154029874914,123515
"[20,21)","female",7.69,0.777670728251629,123515
"[20,21)","female",7.71,0.777678824434279,123515
"[20,21)","female",7.73,0.777695016799579,123515
"[20,21)","female",7.76,0.777703112982229,123515
"[20,21)","female",7.8,0.790033599157997,123515
"[20,21)","female",7.84,0.790041695340647,123515
"[20,21)","female",7.86,0.790049791523297,123515
"[20,21)","female",7.88,0.790057887705947,123515
"[20,21)","female",7.9,0.801983564749221,123515
"[20,21)","female",7.92,0.801991660931871,123515
"[20,21)","female",7.96,0.801999757114521,123515
"[20,21)","female",7.98,0.80200785329717,123515
"[20,21)","female",8,0.812775776221512,123515
"[20,21)","female",8.01,0.812783872404161,123515
"[20,21)","female",8.02,0.812816257134761,123515
"[20,21)","female",8.06,0.812824353317411,123515
"[20,21)","female",8.1,0.823252236570457,123515
"[20,21)","female",8.15,0.823268428935757,123515
"[20,21)","female",8.19,0.833493907622556,123515
"[20,21)","female",8.22,0.833510099987856,123515
"[20,21)","female",8.27,0.833542484718455,123515
"[20,21)","female",8.3,0.843314577176861,123515
"[20,21)","female",8.32,0.843330769542161,123515
"[20,21)","female",8.34,0.843338865724811,123515
"[20,21)","female",8.38,0.843355058090111,123515
"[20,21)","female",8.39,0.852252762822329,123515
"[20,21)","female",8.43,0.852268955187629,123515
"[20,21)","female",8.44,0.852277051370279,123515
"[20,21)","female",8.48,0.852285147552929,123515
"[20,21)","female",8.5,0.861085698093349,123515
"[20,21)","female",8.51,0.861093794275999,123515
"[20,21)","female",8.53,0.861101890458649,123515
"[20,21)","female",8.56,0.861109986641299,123515
"[20,21)","female",8.6,0.869011860907582,123515
"[20,21)","female",8.68,0.869028053272882,123515
"[20,21)","female",8.69,0.876743715338218,123515
"[20,21)","female",8.72,0.876751811520868,123515
"[20,21)","female",8.76,0.876768003886168,123515
"[20,21)","female",8.77,0.876776100068818,123515
"[20,21)","female",8.8,0.884483665951504,123515
"[20,21)","female",8.84,0.884491762134154,123515
"[20,21)","female",8.89,0.891284459377404,123515
"[20,21)","female",8.9,0.891292555560053,123515
"[20,21)","female",8.93,0.891316844108003,123515
"[20,21)","female",8.94,0.891333036473303,123515
"[20,21)","female",8.97,0.891357325021253,123515
"[20,21)","female",9,0.898020483342104,123515
"[20,21)","female",9.01,0.898028579524754,123515
"[20,21)","female",9.1,0.904505525644659,123515
"[20,21)","female",9.14,0.904513621827308,123515
"[20,21)","female",9.17,0.904521718009958,123515
"[20,21)","female",9.19,0.910140468768975,123515
"[20,21)","female",9.21,0.910148564951625,123515
"[20,21)","female",9.22,0.910156661134275,123515
"[20,21)","female",9.3,0.915532526413796,123515
"[20,21)","female",9.32,0.915540622596446,123515
"[20,21)","female",9.39,0.920746468040319,123515
"[20,21)","female",9.4,0.920754564222969,123515
