"age","gender","value","quant","n"
"[20,21)","female",-0.5,0,76546
"[20,21)","female",0,0.0356256368719463,76546
"[20,21)","female",0.1,0.0499699527081755,76546
"[20,21)","female",0.2,0.095537323962062,76546
"[20,21)","female",0.27,0.0955634520419094,76546
"[20,21)","female",0.3,0.154586784417213,76546
"[20,21)","female",0.31,0.154599848457137,76546
"[20,21)","female",0.36,0.154612912497061,76546
"[20,21)","female",0.4,0.217307240090926,76546
"[20,21)","female",0.47,0.217333368170773,76546
"[20,21)","female",0.5,0.277414887779897,76546
"[20,21)","female",0.57,0.277427951819821,76546
"[20,21)","female",0.6,0.330559402189533,76546
"[20,21)","female",0.69,0.379183758785567,76546
"[20,21)","female",0.73,0.379196822825491,76546
"[20,21)","female",0.75,0.379209886865414,76546
"[20,21)","female",0.8,0.420818854022418,76546
"[20,21)","female",0.82,0.420831918062342,76546
"[20,21)","female",0.87,0.420844982102265,76546
"[20,21)","female",0.89,0.456862540171923,76546
"[20,21)","female",1,0.498419251169232,76546
"[20,21)","female",1.09,0.498432315209155,76546
"[20,21)","female",1.1,0.526533065085047,76546
"[20,21)","female",1.11,0.526546129124971,76546
"[20,21)","female",1.12,0.526559193164894,76546
"[20,21)","female",1.15,0.526572257204818,76546
"[20,21)","female",1.2,0.553066130170094,76546
"[20,21)","female",1.25,0.553092258249941,76546
"[20,21)","female",1.29,0.576725106471925,76546
"[20,21)","female",1.39,0.596438742716798,76546
"[20,21)","female",1.4,0.596451806756722,76546
"[20,21)","female",1.41,0.596464870796645,76546
"[20,21)","female",1.5,0.615237896167011,76546
"[20,21)","female",1.51,0.615250960206934,76546
"[20,21)","female",1.6,0.632678389465158,76546
"[20,21)","female",1.65,0.632691453505082,76546
"[20,21)","female",1.7,0.649165207848875,76546
"[20,21)","female",1.79,0.663849188723121,76546
"[20,21)","female",1.89,0.677122253285606,76546
"[20,21)","female",2,0.692381051916495,76546
"[20,21)","female",2.09,0.703589998171034,76546
"[20,21)","female",2.2,0.714263318788702,76546
"[20,21)","female",2.29,0.724100540851253,76546
"[20,21)","female",2.38,0.724113604891176,76546
"[20,21)","female",2.4,0.733493585556397,76546
"[20,21)","female",2.5,0.741815378987798,76546
"[20,21)","female",2.59,0.750581349776605,76546
"[20,21)","female",2.7,0.75800172445327,76546
"[20,21)","female",2.77,0.758014788493194,76546
"[20,21)","female",2.79,0.765304522770622,76546
"[20,21)","female",2.86,0.765317586810545,76546
"[20,21)","female",2.9,0.771483813654535,76546
"[20,21)","female",2.99,0.771496877694458,76546
"[20,21)","female",3,0.779322237608758,76546
"[20,21)","female",3.09,0.784769942256944,76546
"[20,21)","female",3.2,0.790034750346197,76546
"[20,21)","female",3.29,0.795325686515298,76546
"[20,21)","female",3.4,0.800211637446764,76546
"[20,21)","female",3.44,0.800224701486688,76546
"[20,21)","female",3.5,0.804810179499908,76546
"[20,21)","female",3.59,0.809330337313511,76546
"[20,21)","female",3.7,0.813576150288715,76546
"[20,21)","female",3.79,0.817534554385598,76546
"[20,21)","female",3.9,0.821506022522405,76546
"[20,21)","female",4,0.826287461134481,76546
"[20,21)","female",4.09,0.829553471115408,76546
"[20,21)","female",4.19,0.833093825934732,76546
"[20,21)","female",4.3,0.836372899955582,76546
"[20,21)","female",4.4,0.839717294176051,76546
"[20,21)","female",4.46,0.839730358215975,76546
"[20,21)","female",4.5,0.843270713035299,76546
"[20,21)","female",4.59,0.846562851096073,76546
"[20,21)","female",4.69,0.849750476837457,76546
"[20,21)","female",4.8,0.852663757740444,76546
"[20,21)","female",4.9,0.85522430956549,76546
"[20,21)","female",5,0.858673216105349,76546
"[20,21)","female",5.09,0.861194575810624,76546
"[20,21)","female",5.19,0.863493846837196,76546
"[20,21)","female",5.3,0.865962950382776,76546
"[20,21)","female",5.4,0.868118516970188,76546
"[20,21)","female",5.5,0.870352467797142,76546
"[20,21)","female",5.59,0.87263867478379,76546
"[20,21)","female",5.69,0.874532960572728,76546
"[20,21)","female",5.8,0.876257413842657,76546
"[20,21)","female",5.9,0.878269275990908,76546
"[20,21)","female",6,0.880268074099235,76546
"[20,21)","female",6.09,0.881992527369164,76546
"[20,21)","female",6.19,0.883664724479398,76546
"[20,21)","female",6.3,0.885127896950853,76546
"[20,21)","female",6.4,0.886643325582003,76546
"[20,21)","female",6.5,0.888250202492619,76546
"[20,21)","female",6.59,0.88980482324354,76546
"[20,21)","female",6.69,0.891477020353774,76546
"[20,21)","female",6.8,0.893096961304314,76546
"[20,21)","female",6.9,0.894468685496303,76546
"[20,21)","female",7,0.896062498366995,76546
"[20,21)","female",7.09,0.897355838319442,76546
"[20,21)","female",7.19,0.898649178271889,76546
"[20,21)","female",7.25,0.898662242311812,76546
"[20,21)","female",7.3,0.899981710344107,76546
"[20,21)","female",7.4,0.901457946855486,76546
"[20,21)","female",7.5,0.902555326209077,76546
"[20,21)","female",7.59,0.903613513442897,76546
"[20,21)","female",7.69,0.904815405115878,76546
"[20,21)","female",7.8,0.906121809108249,76546
"[20,21)","female",7.88,0.906134873148172,76546
"[20,21)","female",7.9,0.907349828861077,76546
"[20,21)","female",8,0.90873461709299,76546
"[20,21)","female",8.1,0.9098973166462,76546
"[20,21)","female",8.19,0.911007760039715,76546
"[20,21)","female",8.3,0.912131267473153,76546
"[20,21)","female",8.39,0.912993494108118,76546
"[20,21)","female",8.5,0.913947169022549,76546
"[20,21)","female",8.6,0.914874715857132,76546
"[20,21)","female",8.69,0.915789198651791,76546
"[20,21)","female",8.8,0.916716745486374,76546
"[20,21)","female",8.89,0.917526715961644,76546
"[20,21)","female",9,0.91857183915554,76546
"[20,21)","female",9.1,0.919225041151726,76546
"[20,21)","female",9.19,0.920100331826614,76546
"[20,21)","female",9.3,0.920844982102265,76546
"[20,21)","female",9.39,0.92145899197868,76546
"[20,21)","female",9.5,0.922007681655475,76546
