"age","gender","value","quant","n"
"[20,21)","female",-243,0,27624
"[20,21)","female",2,0.000036200405444541,27624
"[20,21)","female",5,0.183137851143933,27624
"[20,21)","female",5.5,0.500289603243556,27624
"[20,21)","female",6,0.78196495800753,27624
"[20,21)","female",6.5,0.88567911960614,27624
"[20,21)","female",7,0.96452360266435,27624
"[20,21)","female",7.5,0.980198378221836,27624
"[20,21)","female",8,0.997321169997104,27624
"[20,21)","female",8.5,0.999275991891109,27624
"[20,21)","female",9,1,27624
"[20,21)","male",-243,0,11576
"[20,21)","male",5,0.116793365583967,11576
"[20,21)","male",5.5,0.407999308914997,11576
"[20,21)","male",6,0.755096751900484,11576
"[20,21)","male",6.5,0.877591568762958,11576
"[20,21)","male",7,0.960521769177609,11576
"[20,21)","male",7.5,0.977885279889426,11576
"[20,21)","male",8,0.996458189357291,11576
"[20,21)","male",8.5,0.998963372494817,11576
"[20,21)","male",9,1,11576
"[21,22)","female",-243,0,39004
"[21,22)","female",3,0.0000256383960619424,39004
"[21,22)","female",5,0.18598092503333,39004
"[21,22)","female",5.5,0.504896933647831,39004
"[21,22)","female",6,0.78576556250641,39004
"[21,22)","female",6.5,0.885755307147985,39004
"[21,22)","female",7,0.96608040201005,39004
"[21,22)","female",7.5,0.98113014049841,39004
"[21,22)","female",8,0.997384883601682,39004
"[21,22)","female",8.5,0.999051379345708,39004
"[21,22)","female",9,1,39004
"[21,22)","male",-243,0,17061
"[21,22)","male",5,0.132700310650021,17061
"[21,22)","male",5.5,0.444112302913077,17061
"[21,22)","male",6,0.780083230760213,17061
"[21,22)","male",6.5,0.89185862493406,17061
"[21,22)","male",7,0.965359592052049,17061
"[21,22)","male",7.5,0.980657640232108,17061
"[21,22)","male",8,0.997831311177539,17061
"[21,22)","male",8.5,0.99917941504015,17061
"[21,22)","male",9,1,17061
"[22,23)","female",-243,0,40970
"[22,23)","female",5,0.188284110324628,40970
"[22,23)","female",5.5,0.518037588479375,40970
"[22,23)","female",6,0.790529655845741,40970
