"age","gender","value","quant","n"
"[20,21)","female",-8,0,122167
"[20,21)","female",0,0.000155524814393412,122167
"[20,21)","female",0.01,0.000188266880581499,122167
"[20,21)","female",0.02,0.000196452397128521,122167
"[20,21)","female",0.03,0.000237379979863629,122167
"[20,21)","female",0.05,0.00038471927771002,122167
"[20,21)","female",0.07,0.000572986158291519,122167
"[20,21)","female",0.09,0.000744882005778975,122167
"[20,21)","female",0.1,0.00321690800297953,122167
"[20,21)","female",0.11,0.0035443286648604,122167
"[20,21)","female",0.12,0.00408457275696383,122167
"[20,21)","female",0.14,0.00487038234547791,122167
"[20,21)","female",0.15,0.00733422282613144,122167
"[20,21)","female",0.17,0.00933148886360474,122167
"[20,21)","female",0.18,0.0148157849501093,122167
"[20,21)","female",0.2,0.050537379161312,122167
"[20,21)","female",0.21,0.0562426841945861,122167
"[20,21)","female",0.23,0.0702071754238051,122167
"[20,21)","female",0.25,0.0887964835020914,122167
"[20,21)","female",0.27,0.0986600309412525,122167
"[20,21)","female",0.28,0.122389843411068,122167
"[20,21)","female",0.3,0.249535471935957,122167
"[20,21)","female",0.31,0.27596650486629,122167
"[20,21)","female",0.33,0.290397570538689,122167
"[20,21)","female",0.34,0.319988212856172,122167
"[20,21)","female",0.36,0.334894038488299,122167
"[20,21)","female",0.37,0.364280042892107,122167
"[20,21)","female",0.38,0.378850262345805,122167
"[20,21)","female",0.4,0.528710699288679,122167
"[20,21)","female",0.41,0.542134946425794,122167
"[20,21)","female",0.43,0.567534604271203,122167
"[20,21)","female",0.44,0.579837435641376,122167
"[20,21)","female",0.46,0.602863293688148,122167
"[20,21)","female",0.47,0.613504465199276,122167
"[20,21)","female",0.49,0.623695433300318,122167
"[20,21)","female",0.5,0.74538950780489,122167
"[20,21)","female",0.51,0.754328091874238,122167
"[20,21)","female",0.52,0.762808287016952,122167
"[20,21)","female",0.54,0.770789165650298,122167
"[20,21)","female",0.55,0.778704560151268,122167
"[20,21)","female",0.56,0.792308888652419,122167
"[20,21)","female",0.57,0.798816374307301,122167
"[20,21)","female",0.58,0.804890027585191,122167
"[20,21)","female",0.6,0.866477854084982,122167
"[20,21)","female",0.61,0.872093118436239,122167
"[20,21)","female",0.62,0.881686543829348,122167
"[20,21)","female",0.63,0.886114908281287,122167
"[20,21)","female",0.64,0.890281336203721,122167
"[20,21)","female",0.66,0.894063044848445,122167
"[20,21)","female",0.67,0.897591002480212,122167
"[20,21)","female",0.68,0.904033004002718,122167
"[20,21)","female",0.69,0.934434012458356,122167
"[20,21)","female",0.7,0.937298943249814,122167
"[20,21)","female",0.72,0.93967274304845,122167
