"age","gender","value","quant","n"
"[20,21)","female",-999999.875,0,5865
"[20,21)","female",3.5,0.000170502983802217,5865
"[20,21)","female",3.57,0.000341005967604433,5865
"[20,21)","female",3.9,0.000852514919011083,5865
"[20,21)","female",4,0.00221653878942882,5865
"[20,21)","female",4.09,0.00341005967604433,5865
"[20,21)","female",4.19,0.00528559249786871,5865
"[20,21)","female",4.3,0.00920716112531969,5865
"[20,21)","female",4.4,0.0160272804774084,5865
"[20,21)","female",4.5,0.0300085251491901,5865
"[20,21)","female",4.59,0.0537084398976982,5865
"[20,21)","female",4.69,0.0934356351236147,5865
"[20,21)","female",4.73,0.0936061381074169,5865
"[20,21)","female",4.76,0.0937766410912191,5865
"[20,21)","female",4.78,0.0939471440750213,5865
"[20,21)","female",4.8,0.149872122762148,5865
"[20,21)","female",4.82,0.150042625745951,5865
"[20,21)","female",4.9,0.225916453537937,5865
"[20,21)","female",4.94,0.226086956521739,5865
"[20,21)","female",5,0.318670076726343,5865
"[20,21)","female",5.01,0.319011082693947,5865
"[20,21)","female",5.03,0.319181585677749,5865
"[20,21)","female",5.05,0.319352088661552,5865
"[20,21)","female",5.09,0.439556692242114,5865
"[20,21)","female",5.13,0.439727195225917,5865
"[20,21)","female",5.15,0.440068201193521,5865
"[20,21)","female",5.19,0.55464620630861,5865
"[20,21)","female",5.25,0.554816709292413,5865
"[20,21)","female",5.26,0.554987212276215,5865
"[20,21)","female",5.28,0.555328218243819,5865
"[20,21)","female",5.3,0.669906223358909,5865
"[20,21)","female",5.32,0.670247229326513,5865
"[20,21)","female",5.34,0.670417732310316,5865
"[20,21)","female",5.36,0.670588235294118,5865
"[20,21)","female",5.38,0.670929241261722,5865
"[20,21)","female",5.4,0.762489343563512,5865
"[20,21)","female",5.44,0.762659846547315,5865
"[20,21)","female",5.46,0.762830349531117,5865
"[20,21)","female",5.48,0.763000852514919,5865
"[20,21)","female",5.5,0.841091219096334,5865
"[20,21)","female",5.53,0.841261722080136,5865
"[20,21)","female",5.59,0.897357203751066,5865
"[20,21)","female",5.69,0.939641943734015,5865
"[20,21)","female",5.8,0.964364876385337,5865
"[20,21)","female",5.9,0.976811594202898,5865
"[20,21)","female",6,0.985507246376812,5865
"[20,21)","female",6.09,0.990963341858482,5865
"[20,21)","female",6.19,0.993520886615516,5865
"[20,21)","female",6.3,0.995225916453538,5865
"[20,21)","female",6.4,0.996078431372549,5865
"[20,21)","female",6.5,0.997442455242967,5865
"[20,21)","female",6.59,0.997953964194373,5865
"[20,21)","female",6.69,0.998124467178176,5865
"[20,21)","female",6.9,0.99846547314578,5865
"[20,21)","female",7,0.998635976129582,5865
"[20,21)","female",7.09,0.999147485080989,5865
"[20,21)","female",7.19,0.999317988064791,5865
"[20,21)","female",7.3,0.999488491048593,5865
"[20,21)","female",8.19,0.999658994032396,5865
"[20,21)","female",10.8,0.999829497016198,5865
"[20,21)","female",11,1,5865
"[20,21)","male",-999999.875,0,3721
"[20,21)","male",2.79,0.000268744961031981,3721
"[20,21)","male",3.4,0.000537489922063961,3721
"[20,21)","male",3.5,0.000806234883095942,3721
"[20,21)","male",3.7,0.0013437248051599,3721
"[20,21)","male",3.9,0.00268744961031981,3721
"[20,21)","male",4,0.00376242945444773,3721
"[20,21)","male",4.09,0.00671862402579952,3721
"[20,21)","male",4.19,0.0107497984412792,3721
"[20,21)","male",4.3,0.0150497178177909,3721
"[20,21)","male",4.4,0.0239183015318463,3721
"[20,21)","male",4.5,0.041117979037893,3721
"[20,21)","male",4.59,0.0628863208814835,3721
"[20,21)","male",4.69,0.0997043805428648,3721
"[20,21)","male",4.71,0.0999731255038968,3721
"[20,21)","male",4.75,0.100241870464929,3721
"[20,21)","male",4.8,0.14512227895727,3721
"[20,21)","male",4.84,0.145391023918302,3721
"[20,21)","male",4.86,0.145659768879334,3721
"[20,21)","male",4.9,0.212039774254233,3721
"[20,21)","male",4.96,0.212308519215265,3721
"[20,21)","male",5,0.300994356355818,3721
"[20,21)","male",5.07,0.30126310131685,3721
"[20,21)","male",5.09,0.404461166353131,3721
"[20,21)","male",5.17,0.405267401236227,3721
"[20,21)","male",5.19,0.531040042999194,3721
"[20,21)","male",5.21,0.531577532921258,3721
"[20,21)","male",5.26,0.53184627788229,3721
"[20,21)","male",5.3,0.656543939801129,3721
"[20,21)","male",5.32,0.656812684762161,3721
"[20,21)","male",5.36,0.657081429723193,3721
"[20,21)","male",5.4,0.753829615694706,3721
"[20,21)","male",5.44,0.754098360655738,3721
"[20,21)","male",5.46,0.75436710561677,3721
"[20,21)","male",5.5,0.837678043536684,3721
"[20,21)","male",5.53,0.837946788497716,3721
"[20,21)","male",5.59,0.895726955119592,3721
"[20,21)","male",5.69,0.935769954313357,3721
"[20,21)","male",5.75,0.936038699274389,3721
"[20,21)","male",5.8,0.96479441010481,3721
"[20,21)","male",5.82,0.965063155065842,3721
"[20,21)","male",5.9,0.979575382961569,3721
"[20,21)","male",6,0.987368986831497,3721
"[20,21)","male",6.09,0.993012631013169,3721
"[20,21)","male",6.19,0.99596882558452,3721
"[20,21)","male",6.3,0.99731255038968,3721
"[20,21)","male",6.34,0.997581295350712,3721
"[20,21)","male",6.4,0.998118785272776,3721
"[20,21)","male",6.5,0.99865627519484,3721
"[20,21)","male",6.69,0.998925020155872,3721
"[20,21)","male",7.4,0.999193765116904,3721
"[20,21)","male",8.3,0.999462510077936,3721
"[20,21)","male",9.39,0.999731255038968,3721
"[20,21)","male",11.5,1,3721
"[21,22)","female",-999999.875,0,7071
"[21,22)","female",3,0.000141422712487626,7071
"[21,22)","female",3.28,0.000282845424975251,7071
"[21,22)","female",3.7,0.000424268137462876,7071
"[21,22)","female",3.77,0.000707113562438128,7071
"[21,22)","female",4,0.00155564983736388,7071
"[21,22)","female",4.09,0.00282845424975251,7071
"[21,22)","female",4.19,0.00480837222457927,7071
"[21,22)","female",4.23,0.00494979493706689,7071
"[21,22)","female",4.3,0.0104652807240843,7071
"[21,22)","female",4.4,0.0183849526233913,7071
"[21,22)","female",4.44,0.0186677980483666,7071
"[21,22)","female",4.5,0.033234337434592,7071
"[21,22)","female",4.59,0.0571347758450007,7071
"[21,22)","female",4.63,0.0572761985574883,7071
"[21,22)","female",4.65,0.057417621269976,7071
"[21,22)","female",4.67,0.0575590439824636,7071
"[21,22)","female",4.69,0.0947532173667091,7071
"[21,22)","female",4.78,0.0948946400791967,7071
