"age","gender","value","quant","n"
"[20,21)","female",0,0,9712
"[20,21)","female",15.1,0.000102965403624382,9712
"[20,21)","female",15.8,0.000308896210873147,9712
"[20,21)","female",16.1,0.000411861614497529,9712
"[20,21)","female",16.3,0.000514827018121911,9712
"[20,21)","female",16.5,0.000617792421746293,9712
"[20,21)","female",16.6,0.000720757825370676,9712
"[20,21)","female",16.8,0.000823723228995058,9712
"[20,21)","female",17,0.00092668863261944,9712
"[20,21)","female",17.1,0.00102965403624382,9712
"[20,21)","female",17.2,0.00133855024711697,9712
"[20,21)","female",17.5,0.00185337726523888,9712
"[20,21)","female",17.6,0.00205930807248764,9712
"[20,21)","female",17.7,0.00247116968698517,9712
"[20,21)","female",17.8,0.00267710049423394,9712
"[20,21)","female",18,0.00308896210873147,9712
"[20,21)","female",18.1,0.00339785831960461,9712
"[20,21)","female",18.2,0.00411861614497529,9712
"[20,21)","female",18.3,0.00453047775947282,9712
"[20,21)","female",18.5,0.00494233937397035,9712
"[20,21)","female",18.6,0.00525123558484349,9712
"[20,21)","female",18.7,0.00586902800658979,9712
"[20,21)","female",18.8,0.00607495881383855,9712
"[20,21)","female",19,0.0063838550247117,9712
"[20,21)","female",19.1,0.00658978583196046,9712
"[20,21)","female",19.2,0.00761943986820428,9712
"[20,21)","female",19.3,0.00803130148270181,9712
"[20,21)","female",19.5,0.00834019769357496,9712
"[20,21)","female",19.6,0.00895799011532125,9712
"[20,21)","female",19.7,0.0107084019769357,9712
"[20,21)","female",19.8,0.0121499176276771,9712
"[20,21)","female",20,0.0130766062602965,9712
"[20,21)","female",20.1,0.0136943986820428,9712
"[20,21)","female",20.2,0.0157537067545305,9712
"[20,21)","female",20.3,0.0171952224052718,9712
"[20,21)","female",20.5,0.01832784184514,9712
"[20,21)","female",20.6,0.0197693574958814,9712
"[20,21)","female",20.7,0.0205930807248764,9712
"[20,21)","female",20.8,0.0222405271828666,9712
"[20,21)","female",21,0.0237850082372323,9712
"[20,21)","female",21.1,0.0254324546952224,9712
"[20,21)","female",21.2,0.0269769357495881,9712
"[20,21)","female",21.3,0.0286243822075783,9712
"[20,21)","female",21.5,0.0297570016474465,9712
"[20,21)","female",21.6,0.0310955518945634,9712
"[20,21)","female",21.7,0.0332578253706755,9712
"[20,21)","female",21.8,0.0351112026359143,9712
"[20,21)","female",22,0.0368616144975288,9712
"[20,21)","female",22.1,0.0384060955518946,9712
"[20,21)","female",22.2,0.0424217462932455,9712
"[20,21)","female",22.3,0.0437602965403624,9712
"[20,21)","female",22.5,0.044995881383855,9712
"[20,21)","female",22.6,0.0477759472817133,9712
"[20,21)","female",22.7,0.0515856672158155,9712
"[20,21)","female",22.8,0.05333607907743,9712
"[20,21)","female",23,0.0567339373970346,9712
"[20,21)","female",23.1,0.058999176276771,9712
"[20,21)","female",23.2,0.0634266886326194,9712
"[20,21)","female",23.3,0.0669275123558484,9712
"[20,21)","female",23.5,0.0698105436573311,9712
"[20,21)","female",23.6,0.0722817133443163,9712
"[20,21)","female",23.7,0.0774299835255354,9712
"[20,21)","female",23.8,0.081342668863262,9712
"[20,21)","female",24,0.0859761120263591,9712
"[20,21)","female",24.1,0.0892710049423394,9712
"[20,21)","female",24.2,0.0958607907742998,9712
"[20,21)","female",24.3,0.0998764415156507,9712
"[20,21)","female",24.5,0.102862438220758,9712
"[20,21)","female",24.6,0.10667215815486,9712
"[20,21)","female",24.7,0.117277594728171,9712
"[20,21)","female",24.8,0.120984349258649,9712
"[20,21)","female",25,0.128603789126853,9712
"[20,21)","female",25.1,0.13416392092257,9712
"[20,21)","female",25.2,0.146416803953872,9712
"[20,21)","female",25.3,0.151462108731466,9712
"[20,21)","female",25.5,0.157022240527183,9712
"[20,21)","female",25.6,0.164538714991763,9712
"[20,21)","female",25.7,0.177512355848435,9712
"[20,21)","female",25.8,0.185440691927512,9712
"[20,21)","female",26,0.196252059308073,9712
"[20,21)","female",26.1,0.201400329489292,9712
"[20,21)","female",26.2,0.214579901153213,9712
"[20,21)","female",26.3,0.221169686985173,9712
"[20,21)","female",26.5,0.230436573311367,9712
"[20,21)","female",26.6,0.23661449752883,9712
"[20,21)","female",26.7,0.251750411861615,9712
"[20,21)","female",26.8,0.262252883031302,9712
"[20,21)","female",27,0.271416803953872,9712
"[20,21)","female",27.1,0.280477759472817,9712
"[20,21)","female",27.2,0.297055189456343,9712
"[20,21)","female",27.3,0.304365733113674,9712
"[20,21)","female",27.5,0.313014827018122,9712
"[20,21)","female",27.6,0.321252059308073,9712
"[20,21)","female",27.7,0.339168039538715,9712
"[20,21)","female",27.8,0.348331960461285,9712
"[20,21)","female",28,0.35831960461285,9712
"[20,21)","female",28.1,0.367071663920923,9712
"[20,21)","female",28.2,0.386017298187809,9712
"[20,21)","female",28.3,0.396416803953872,9712
"[20,21)","female",28.5,0.404036243822076,9712
"[20,21)","female",28.6,0.415053542009885,9712
"[20,21)","female",28.7,0.434308072487644,9712
"[20,21)","female",28.8,0.443163097199341,9712
"[20,21)","female",29,0.454695222405272,9712
"[20,21)","female",29.1,0.463756177924218,9712
"[20,21)","female",29.2,0.480127677100494,9712
"[20,21)","female",29.3,0.489394563426689,9712
"[20,21)","female",29.5,0.497940691927512,9712
"[20,21)","female",29.6,0.507413509060956,9712
"[20,21)","female",29.7,0.52584431630972,9712
"[20,21)","female",29.8,0.537273476112026,9712
"[20,21)","female",30,0.547672981878089,9712
"[20,21)","female",30.1,0.560234761120264,9712
"[20,21)","female",30.2,0.578150741350906,9712
"[20,21)","female",30.3,0.586079077429984,9712
"[20,21)","female",30.5,0.59328665568369,9712
"[20,21)","female",30.6,0.602965403624382,9712
"[20,21)","female",30.7,0.620572487644152,9712
"[20,21)","female",30.8,0.62829489291598,9712
"[20,21)","female",31,0.635914332784185,9712
"[20,21)","female",31.1,0.646107907742998,9712
"[20,21)","female",31.2,0.662273476112026,9712
"[20,21)","female",31.3,0.669584019769357,9712
"[20,21)","female",31.5,0.679365733113674,9712
"[20,21)","female",31.6,0.691412685337727,9712
"[20,21)","female",31.7,0.707063426688633,9712
"[20,21)","female",31.8,0.716227347611203,9712
"[20,21)","female",32,0.733216639209226,9712
"[20,21)","female",32.2,0.749588138385502,9712
"[20,21)","female",32.4,0.757001647446458,9712
"[20,21)","female",32.5,0.773373146622735,9712
"[20,21)","female",32.7,0.789744645799012,9712
"[20,21)","female",32.9,0.796540362438221,9712
"[20,21)","female",33,0.811985172981878,9712
"[20,21)","female",33.2,0.824752883031301,9712
"[20,21)","female",33.4,0.832166392092257,9712
"[20,21)","female",33.5,0.84328665568369,9712
"[20,21)","female",33.7,0.853995057660626,9712
"[20,21)","female",33.9,0.859143327841845,9712
"[20,21)","female",34,0.869851729818781,9712
"[20,21)","female",34.2,0.879736408566722,9712
"[20,21)","female",34.4,0.884678747940692,9712
"[20,21)","female",34.5,0.892710049423394,9712
"[20,21)","female",34.7,0.899814662273476,9712
"[20,21)","female",34.9,0.903624382207578,9712
"[20,21)","female",35,0.910934925864909,9712
"[20,21)","female",35.2,0.917318780889621,9712
"[20,21)","female",35.4,0.919789950576606,9712
"[20,21)","female",35.5,0.926276771004942,9712
"[20,21)","female",35.7,0.929880560131796,9712
"[20,21)","female",35.9,0.93255766062603,9712
"[20,21)","female",36,0.938529654036244,9712
"[20,21)","female",36.2,0.943780889621087,9712
"[20,21)","female",36.4,0.946046128500824,9712
"[20,21)","female",36.5,0.948826194398682,9712
"[20,21)","female",36.7,0.952429983525535,9712
"[20,21)","female",36.9,0.954077429983526,9712
"[20,21)","female",37,0.957269357495881,9712
"[20,21)","female",37.2,0.960255354200988,9712
"[20,21)","female",37.4,0.962314662273476,9712
"[20,21)","female",37.5,0.964785831960461,9712
"[20,21)","female",37.7,0.967154036243822,9712
"[20,21)","female",37.9,0.967771828665568,9712
"[20,21)","female",38,0.970551894563427,9712
"[20,21)","female",38.2,0.971993410214168,9712
"[20,21)","female",38.4,0.973023064250412,9712
"[20,21)","female",38.5,0.97415568369028,9712
"[20,21)","female",38.7,0.975391268533773,9712
"[20,21)","female",38.9,0.976112026359143,9712
"[20,21)","female",39,0.977656507413509,9712
"[20,21)","female",39.2,0.979200988467875,9712
"[20,21)","female",39.4,0.979921746293245,9712
"[20,21)","female",39.5,0.980745469522241,9712
"[20,21)","female",39.7,0.981775123558484,9712
"[20,21)","female",39.9,0.982701812191104,9712
"[20,21)","female",40,0.984555189456343,9712
"[20,21)","female",40.2,0.98496705107084,9712
"[20,21)","female",40.4,0.985378912685338,9712
"[20,21)","female",40.5,0.985790774299835,9712
"[20,21)","female",40.7,0.986717462932455,9712
"[20,21)","female",40.9,0.986820428336079,9712
"[20,21)","female",41,0.987335255354201,9712
"[20,21)","female",41.2,0.987850082372323,9712
"[20,21)","female",41.4,0.98826194398682,9712
"[20,21)","female",41.5,0.988879736408567,9712
"[20,21)","female",41.7,0.98918863261944,9712
"[20,21)","female",41.9,0.989394563426689,9712
"[20,21)","female",42,0.990012355848435,9712
"[20,21)","female",42.2,0.990733113673805,9712
"[20,21)","female",42.4,0.991042009884679,9712
"[20,21)","female",42.5,0.991247940691928,9712
"[20,21)","female",42.7,0.991453871499176,9712
"[20,21)","female",42.9,0.991556836902801,9712
"[20,21)","female",43,0.992071663920923,9712
"[20,21)","female",43.2,0.99248352553542,9712
"[20,21)","female",43.5,0.992998352553542,9712
"[20,21)","female",43.7,0.993101317957166,9712
"[20,21)","female",44,0.993513179571664,9712
"[20,21)","female",44.2,0.993616144975288,9712
"[20,21)","female",44.4,0.993925041186161,9712
"[20,21)","female",44.5,0.994028006589786,9712
"[20,21)","female",44.7,0.99413097199341,9712
"[20,21)","female",44.9,0.994233937397034,9712
"[20,21)","female",45,0.994336902800659,9712
"[20,21)","female",45.2,0.994439868204283,9712
"[20,21)","female",45.5,0.994542833607908,9712
"[20,21)","female",46,0.99505766062603,9712
"[20,21)","female",46.5,0.995160626029654,9712
"[20,21)","female",47,0.995366556836903,9712
"[20,21)","female",47.2,0.995469522240527,9712
"[20,21)","female",48,0.995881383855025,9712
"[20,21)","female",48.2,0.995984349258649,9712
"[20,21)","female",48.7,0.996190280065898,9712
"[20,21)","female",49,0.996293245469522,9712
"[20,21)","female",49.2,0.996396210873147,9712
"[20,21)","female",49.7,0.996499176276771,9712
"[20,21)","female",49.9,0.996602141680395,9712
"[20,21)","female",51.4,0.99670510708402,9712
"[20,21)","female",51.9,0.996808072487644,9712
"[20,21)","female",52,0.996911037891268,9712
"[20,21)","female",53.5,0.997014003294893,9712
"[20,21)","female",53.7,0.997116968698517,9712
"[20,21)","female",54,0.997322899505766,9712
"[20,21)","female",54.2,0.99742586490939,9712
"[20,21)","female",55.2,0.997528830313015,9712
"[20,21)","female",56.5,0.997631795716639,9712
"[20,21)","female",56.7,0.997734761120264,9712
"[20,21)","female",57.2,0.997837726523888,9712
"[20,21)","female",58,0.997940691927512,9712
"[20,21)","female",58.7,0.998043657331137,9712
"[20,21)","female",60.9,0.998146622734761,9712
"[20,21)","female",65.3,0.998249588138385,9712
"[20,21)","female",66.9,0.99835255354201,9712
"[20,21)","female",67.5,0.998455518945634,9712
"[20,21)","female",72.1,0.998558484349259,9712
"[20,21)","female",72.5,0.998661449752883,9712
"[20,21)","female",76.1,0.998764415156507,9712
"[20,21)","female",76.8,0.998867380560132,9712
"[20,21)","female",78.9,0.998970345963756,9712
"[20,21)","female",79.3,0.999073311367381,9712
"[20,21)","female",81.4,0.999176276771005,9712
"[20,21)","female",81.9,0.999279242174629,9712
"[20,21)","female",82.8,0.999382207578254,9712
"[20,21)","female",83.4,0.999485172981878,9712
"[20,21)","female",85,0.999588138385502,9712
"[20,21)","female",86,0.999691103789127,9712
"[20,21)","female",86.5,0.999794069192751,9712
"[20,21)","female",89.3,0.999897034596376,9712
"[20,21)","female",120,1,9712
"[20,21)","male",0,0,5452
"[20,21)","male",15.8,0.000183418928833456,5452
"[20,21)","male",16.1,0.000366837857666911,5452
"[20,21)","male",16.2,0.000917094644167278,5452
"[20,21)","male",16.6,0.00128393250183419,5452
"[20,21)","male",16.7,0.0016507703595011,5452
"[20,21)","male",16.8,0.00183418928833456,5452
"[20,21)","male",17,0.00201760821716801,5452
"[20,21)","male",17.1,0.00220102714600147,5452
"[20,21)","male",17.2,0.00256786500366838,5452
"[20,21)","male",17.3,0.0033015407190022,5452
"[20,21)","male",17.5,0.00385179750550257,5452
"[20,21)","male",17.8,0.00403521643433602,5452
"[20,21)","male",18,0.00440205429200293,5452
"[20,21)","male",18.1,0.00476889214966985,5452
"[20,21)","male",18.2,0.00550256786500367,5452
"[20,21)","male",18.5,0.00641966250917095,5452
"[20,21)","male",18.6,0.00715333822450477,5452
"[20,21)","male",18.7,0.00752017608217168,5452
"[20,21)","male",18.8,0.00807043286867205,5452
"[20,21)","male",19,0.00843727072633896,5452
"[20,21)","male",19.1,0.00935436537050624,5452
"[20,21)","male",19.2,0.0121056493030081,5452
"[20,21)","male",19.3,0.0126559060895084,5452
"[20,21)","male",19.5,0.0128393250183419,5452
"[20,21)","male",19.6,0.0132061628760088,5452
"[20,21)","male",19.7,0.0148569332355099,5452
"[20,21)","male",19.8,0.0152237710931768,5452
"[20,21)","male",20,0.0155906089508437,5452
"[20,21)","male",20.1,0.0166911225238445,5452
"[20,21)","male",20.2,0.0176082171680117,5452
"[20,21)","male",20.3,0.0181584739545121,5452
"[20,21)","male",20.5,0.0190755685986794,5452
"[20,21)","male",20.6,0.0196258253851798,5452
"[20,21)","male",20.7,0.0216434336023478,5452
"[20,21)","male",20.8,0.0232942039618489,5452
"[20,21)","male",21,0.0254952311078503,5452
"[20,21)","male",21.1,0.0267791636096845,5452
"[20,21)","male",21.2,0.0298972853998533,5452
"[20,21)","male",21.3,0.0320983125458547,5452
"[20,21)","male",21.5,0.0335656639765224,5452
"[20,21)","male",21.6,0.0342993396918562,5452
"[20,21)","male",21.7,0.037050623624358,5452
"[20,21)","male",21.8,0.0379677182685253,5452
"[20,21)","male",22,0.0407190022010271,5452
"[20,21)","male",22.1,0.0425531914893617,5452
"[20,21)","male",22.2,0.0462215700660308,5452
"[20,21)","male",22.3,0.0473220836390316,5452
"[20,21)","male",22.5,0.0484225972120323,5452
"[20,21)","male",22.6,0.0497065297138665,5452
"[20,21)","male",22.7,0.0522743947175349,5452
"[20,21)","male",22.8,0.053558327219369,5452
"[20,21)","male",23,0.0568598679383712,5452
"[20,21)","male",23.1,0.0588774761555393,5452
"[20,21)","male",23.2,0.0629126925898753,5452
"[20,21)","male",23.3,0.0645634629493764,5452
"[20,21)","male",23.5,0.0667644900953778,5452
"[20,21)","male",23.6,0.0689655172413793,5452
"[20,21)","male",23.7,0.0742846661775495,5452
"[20,21)","male",23.8,0.0772193690388848,5452
"[20,21)","male",24,0.0832721936903889,5452
"[20,21)","male",24.1,0.0856566397652238,5452
"[20,21)","male",24.2,0.0922597212032282,5452
"[20,21)","male",24.3,0.0957446808510638,5452
"[20,21)","male",24.5,0.0977622890682318,5452
"[20,21)","male",24.6,0.101247248716068,5452
"[20,21)","male",24.7,0.108217168011739,5452
"[20,21)","male",24.8,0.113536316947909,5452
"[20,21)","male",25,0.120139398385913,5452
"[20,21)","male",25.1,0.123440939104916,5452
"[20,21)","male",25.2,0.133162142333089,5452
"[20,21)","male",25.3,0.137747615553925,5452
"[20,21)","male",25.5,0.141966250917095,5452
"[20,21)","male",25.6,0.14545121056493,5452
"[20,21)","male",25.7,0.154805575935437,5452
"[20,21)","male",25.8,0.159941305942773,5452
"[20,21)","male",26,0.170579603815114,5452
"[20,21)","male",26.1,0.173881144534116,5452
"[20,21)","male",26.2,0.185436537050624,5452
"[20,21)","male",26.3,0.191856199559795,5452
"[20,21)","male",26.5,0.199743213499633,5452
"[20,21)","male",26.6,0.20432868672047,5452
"[20,21)","male",26.7,0.218451944240646,5452
"[20,21)","male",26.8,0.226155539251651,5452
"[20,21)","male",27,0.235326485693324,5452
"[20,21)","male",27.1,0.243580337490829,5452
"[20,21)","male",27.2,0.256786500366838,5452
"[20,21)","male",27.3,0.265774027879677,5452
"[20,21)","male",27.5,0.272010271460015,5452
"[20,21)","male",27.6,0.277696258253852,5452
"[20,21)","male",27.7,0.295487894350697,5452
"[20,21)","male",27.8,0.305575935436537,5452
"[20,21)","male",28,0.317314746881878,5452
"[20,21)","male",28.1,0.324101247248716,5452
"[20,21)","male",28.2,0.341709464416728,5452
"[20,21)","male",28.3,0.3492296404989,5452
"[20,21)","male",28.5,0.358584005869406,5452
"[20,21)","male",28.6,0.369772560528247,5452
"[20,21)","male",28.7,0.386647101980924,5452
"[20,21)","male",28.8,0.397835656639765,5452
"[20,21)","male",29,0.412509170946442,5452
"[20,21)","male",29.1,0.42039618488628,5452
"[20,21)","male",29.2,0.435619955979457,5452
"[20,21)","male",29.3,0.442773294203962,5452
"[20,21)","male",29.5,0.450843727072634,5452
"[20,21)","male",29.6,0.459831254585473,5452
"[20,21)","male",29.7,0.477806309611152,5452
"[20,21)","male",29.8,0.486243580337491,5452
"[20,21)","male",30,0.497432134996332,5452
"[20,21)","male",30.1,0.505869405722671,5452
"[20,21)","male",30.2,0.519258987527513,5452
"[20,21)","male",30.3,0.527146001467352,5452
"[20,21)","male",30.5,0.533932501834189,5452
"[20,21)","male",30.6,0.54035216434336,5452
"[20,21)","male",30.7,0.556859867938371,5452
"[20,21)","male",30.8,0.567314746881878,5452
"[20,21)","male",31,0.581621423330888,5452
"[20,21)","male",31.1,0.590425531914894,5452
"[20,21)","male",31.2,0.607666911225238,5452
"[20,21)","male",31.3,0.617754952311079,5452
"[20,21)","male",31.5,0.626008804108584,5452
"[20,21)","male",31.6,0.63481291269259,5452
"[20,21)","male",31.7,0.6502201027146,5452
"[20,21)","male",31.8,0.658840792369773,5452
"[20,21)","male",32,0.678466617754952,5452
"[20,21)","male",32.2,0.693690388848129,5452
"[20,21)","male",32.4,0.6995597945708,5452
"[20,21)","male",32.5,0.715150403521643,5452
"[20,21)","male",32.7,0.729457079970653,5452
"[20,21)","male",32.9,0.735509904622157,5452
"[20,21)","male",33,0.75,5452
"[20,21)","male",33.2,0.763573000733676,5452
"[20,21)","male",33.4,0.769075568598679,5452
"[20,21)","male",33.5,0.782831988261189,5452
"[20,21)","male",33.7,0.798055759354365,5452
"[20,21)","male",33.9,0.803374908290536,5452
"[20,21)","male",34,0.815847395451211,5452
"[20,21)","male",34.2,0.826485693323551,5452
"[20,21)","male",34.4,0.831804842259721,5452
"[20,21)","male",34.5,0.843910491562729,5452
"[20,21)","male",34.7,0.854915627292737,5452
"[20,21)","male",34.9,0.860601614086574,5452
"[20,21)","male",35,0.872157006603081,5452
"[20,21)","male",35.2,0.88059427732942,5452
"[20,21)","male",35.4,0.883712399119589,5452
"[20,21)","male",35.5,0.891049156272927,5452
"[20,21)","male",35.7,0.896184886280264,5452
"[20,21)","male",35.9,0.898936170212766,5452
"[20,21)","male",36,0.905722670579604,5452
"[20,21)","male",36.2,0.911775495231108,5452
"[20,21)","male",36.4,0.914343360234776,5452
"[20,21)","male",36.5,0.922230374174615,5452
"[20,21)","male",36.7,0.927366104181952,5452
"[20,21)","male",36.9,0.929567131327953,5452
"[20,21)","male",37,0.93470286133529,5452
"[20,21)","male",37.2,0.93947175348496,5452
"[20,21)","male",37.4,0.941489361702128,5452
"[20,21)","male",37.5,0.944974321349963,5452
"[20,21)","male",37.7,0.947725605282465,5452
"[20,21)","male",37.9,0.948642699926632,5452
"[20,21)","male",38,0.951393983859134,5452
"[20,21)","male",38.2,0.954512105649303,5452
"[20,21)","male",38.4,0.95542920029347,5452
"[20,21)","male",38.5,0.957446808510638,5452
"[20,21)","male",38.7,0.958547322083639,5452
"[20,21)","male",38.9,0.959097578870139,5452
"[20,21)","male",39,0.96441672780631,5452
"[20,21)","male",39.2,0.966067498165811,5452
"[20,21)","male",39.4,0.966434336023478,5452
"[20,21)","male",39.5,0.967718268525312,5452
"[20,21)","male",39.7,0.969369038884813,5452
"[20,21)","male",39.9,0.969919295671313,5452
"[20,21)","male",40,0.971936903888481,5452
"[20,21)","male",40.2,0.972670579603815,5452
"[20,21)","male",40.4,0.973220836390315,5452
"[20,21)","male",40.5,0.975238444607484,5452
"[20,21)","male",40.7,0.976522377109318,5452
"[20,21)","male",40.9,0.977072633895818,5452
"[20,21)","male",41,0.978723404255319,5452
"[20,21)","male",41.2,0.979640498899487,5452
"[20,21)","male",41.4,0.97982391782832,5452
