"age","gender","value","quant","n"
"[20,21)","female",-2,0,109180
"[20,21)","female",0,0.0000183183733284484,109180
"[20,21)","female",0.2,0.0000274775599926727,109180
"[20,21)","female",0.4,0.0000366367466568969,109180
"[20,21)","female",11.6,0.0000457959333211211,109180
"[20,21)","female",16.3,0.0000549551199853453,109180
"[20,21)","female",16.84,0.0000824326799780179,109180
"[20,21)","female",17.1,0.0000915918666422422,109180
"[20,21)","female",17.2,0.000100751053306466,109180
"[20,21)","female",17.39,0.000109910239970691,109180
"[20,21)","female",17.5,0.000119069426634915,109180
"[20,21)","female",17.6,0.000128228613299139,109180
"[20,21)","female",17.7,0.000146546986627587,109180
"[20,21)","female",17.76,0.000155706173291812,109180
"[20,21)","female",18,0.000164865359956036,109180
"[20,21)","female",18.1,0.00017402454662026,109180
"[20,21)","female",18.26,0.000192342919948709,109180
"[20,21)","female",18.33,0.000201502106612933,109180
"[20,21)","female",18.6,0.000219820479941381,109180
"[20,21)","female",18.7,0.00023813885326983,109180
"[20,21)","female",18.8,0.000247298039934054,109180
"[20,21)","female",19.1,0.000256457226598278,109180
"[20,21)","female",19.2,0.000265616413262502,109180
"[20,21)","female",19.5,0.000283934786590951,109180
"[20,21)","female",19.7,0.000311412346583623,109180
"[20,21)","female",19.79,0.000329730719912072,109180
"[20,21)","female",19.86,0.00034804909324052,109180
"[20,21)","female",20,0.000357208279904744,109180
"[20,21)","female",20.1,0.000366367466568969,109180
"[20,21)","female",20.2,0.000421322586554314,109180
"[20,21)","female",20.37,0.000430481773218538,109180
"[20,21)","female",20.5,0.000439640959882762,109180
"[20,21)","female",20.7,0.000448800146546987,109180
"[20,21)","female",20.76,0.000467118519875435,109180
"[20,21)","female",20.89,0.000485436893203884,109180
"[20,21)","female",21,0.00052207363986078,109180
"[20,21)","female",21.2,0.000540392013189229,109180
"[20,21)","female",21.29,0.000549551199853453,109180
"[20,21)","female",21.5,0.000567869573181901,109180
"[20,21)","female",21.6,0.000577028759846126,109180
"[20,21)","female",21.7,0.000595347133174574,109180
"[20,21)","female",21.79,0.000641143066495695,109180
"[20,21)","female",21.89,0.000659461439824144,109180
"[20,21)","female",22.1,0.000677779813152592,109180
"[20,21)","female",22.2,0.000705257373145265,109180
"[20,21)","female",22.29,0.000714416559809489,109180
"[20,21)","female",22.39,0.000723575746473713,109180
"[20,21)","female",22.5,0.000778530866459058,109180
"[20,21)","female",22.6,0.000815167613115955,109180
"[20,21)","female",22.7,0.000860963546437076,109180
"[20,21)","female",22.78,0.000888441106429749,109180
"[20,21)","female",22.89,0.00093423703975087,109180
"[20,21)","female",23,0.000961714599743543,109180
"[20,21)","female",23.1,0.000989192159736215,109180
"[20,21)","female",23.2,0.00108078402637846,109180
"[20,21)","female",23.29,0.00116321670635648,109180
"[20,21)","female",23.38,0.00122733101300605,109180
"[20,21)","female",23.5,0.00125480857299872,109180
"[20,21)","female",23.56,0.00126396775966294,109180
"[20,21)","female",23.6,0.00129144531965561,109180
"[20,21)","female",23.7,0.00132808206631251,109180
"[20,21)","female",23.79,0.00134640043964096,109180
"[20,21)","female",23.89,0.00139219637296208,109180
"[20,21)","female",24,0.00142883311961898,109180
"[20,21)","female",24.1,0.00149294742626855,109180
"[20,21)","female",24.2,0.00155706173291812,109180
"[20,21)","female",24.29,0.00158453929291079,109180
"[20,21)","female",24.39,0.00163033522623191,109180
"[20,21)","female",24.5,0.00168529034621726,109180
"[20,21)","female",24.6,0.00175856383953105,109180
"[20,21)","female",24.7,0.00182267814618062,109180
"[20,21)","female",24.79,0.00185931489283752,109180
"[20,21)","female",24.89,0.00193258838615131,109180
"[20,21)","female",25,0.00196922513280821,109180
"[20,21)","female",25.1,0.00203333943945778,109180
"[20,21)","female",25.2,0.00208829455944312,109180
