"age","gender","value","quant","n"
"[20,21)","female",-0.5,0,65350
"[20,21)","female",0,0.0599846977811783,65350
"[20,21)","female",0.1,0.15805661820964,65350
"[20,21)","female",0.18,0.158071920428462,65350
"[20,21)","female",0.2,0.286977811782709,65350
"[20,21)","female",0.3,0.404177505738332,65350
"[20,21)","female",0.31,0.404208110175976,65350
"[20,21)","female",0.33,0.404223412394797,65350
"[20,21)","female",0.37,0.404254016832441,65350
"[20,21)","female",0.4,0.500397857689365,65350
"[20,21)","female",0.41,0.500413159908187,65350
"[20,21)","female",0.47,0.500428462127008,65350
"[20,21)","female",0.5,0.577857689364958,65350
"[20,21)","female",0.52,0.57787299158378,65350
"[20,21)","female",0.55,0.577888293802601,65350
"[20,21)","female",0.56,0.577903596021423,65350
"[20,21)","female",0.6,0.640535577658761,65350
"[20,21)","female",0.63,0.640550879877582,65350
"[20,21)","female",0.69,0.690604437643458,65350
"[20,21)","female",0.72,0.69061973986228,65350
"[20,21)","female",0.8,0.732593726090283,65350
"[20,21)","female",0.82,0.732609028309105,65350
"[20,21)","female",0.86,0.732624330527927,65350
"[20,21)","female",0.89,0.767666411629686,65350
"[20,21)","female",0.93,0.767681713848508,65350
"[20,21)","female",1,0.808079571537873,65350
"[20,21)","female",1.08,0.808094873756695,65350
"[20,21)","female",1.1,0.832425401683244,65350
"[20,21)","female",1.11,0.832440703902066,65350
"[20,21)","female",1.12,0.832471308339709,65350
"[20,21)","female",1.2,0.851614384085693,65350
"[20,21)","female",1.25,0.851629686304514,65350
"[20,21)","female",1.29,0.868431522570773,65350
"[20,21)","female",1.33,0.868446824789595,65350
"[20,21)","female",1.39,0.882433052792655,65350
"[20,21)","female",1.48,0.882448355011477,65350
"[20,21)","female",1.5,0.895118592195868,65350
"[20,21)","female",1.51,0.89513389441469,65350
"[20,21)","female",1.52,0.895149196633512,65350
"[20,21)","female",1.6,0.904988523335884,65350
"[20,21)","female",1.62,0.905003825554705,65350
"[20,21)","female",1.69,0.905019127773527,65350
"[20,21)","female",1.7,0.914644223412395,65350
"[20,21)","female",1.79,0.922264728385616,65350
"[20,21)","female",1.89,0.929211935730681,65350
"[20,21)","female",1.9,0.929227237949503,65350
"[20,21)","female",1.98,0.929242540168324,65350
"[20,21)","female",1.99,0.929257842387146,65350
"[20,21)","female",2,0.938041315990819,65350
"[20,21)","female",2.09,0.943289977046672,65350
"[20,21)","female",2.11,0.943305279265493,65350
"[20,21)","female",2.2,0.947574598316756,65350
"[20,21)","female",2.26,0.947589900535578,65350
"[20,21)","female",2.29,0.952073450650344,65350
"[20,21)","female",2.3,0.952088752869166,65350
"[20,21)","female",2.4,0.956250956388676,65350
"[20,21)","female",2.5,0.959816373374139,65350
"[20,21)","female",2.59,0.963060443764346,65350
"[20,21)","female",2.7,0.965677123182861,65350
"[20,21)","female",2.79,0.968033664881408,65350
"[20,21)","female",2.9,0.970512624330528,65350
"[20,21)","female",2.92,0.97052792654935,65350
"[20,21)","female",3,0.973588370313695,65350
"[20,21)","female",3.01,0.973603672532517,65350
"[20,21)","female",3.09,0.975684774292272,65350
"[20,21)","female",3.2,0.977214996174445,65350
"[20,21)","female",3.29,0.978867635807192,65350
"[20,21)","female",3.4,0.979954093343535,65350
"[20,21)","female",3.5,0.98123947972456,65350
"[20,21)","female",3.59,0.982341239479724,65350
"[20,21)","female",3.7,0.98318286151492,65350
"[20,21)","female",3.72,0.983198163733741,65350
"[20,21)","female",3.79,0.984330527926549,65350
"[20,21)","female",3.85,0.984345830145371,65350
"[20,21)","female",3.86,0.984361132364193,65350
"[20,21)","female",3.9,0.985233358837031,65350
"[20,21)","female",4,0.986840091813313,65350
"[20,21)","female",4.09,0.987314460596787,65350
"[20,21)","female",4.19,0.988018362662586,65350
"[20,21)","female",4.3,0.988859984697781,65350
"[20,21)","female",4.34,0.988875286916603,65350
"[20,21)","female",4.4,0.989563886763581,65350
"[20,21)","female",4.5,0.990252486610559,65350
"[20,21)","female",4.59,0.990849273144606,65350
"[20,21)","female",4.69,0.991522570772762,65350
"[20,21)","female",4.8,0.991920428462127,65350
"[20,21)","female",4.9,0.992348890589135,65350
"[20,21)","female",5,0.993022188217292,65350
"[20,21)","female",5.09,0.993343534812548,65350
"[20,21)","female",5.19,0.993726090283091,65350
"[20,21)","female",5.3,0.994032134659526,65350
"[20,21)","female",5.4,0.99424636572303,65350
"[20,21)","female",5.5,0.994475899005356,65350
"[20,21)","female",5.59,0.994674827850038,65350
"[20,21)","female",5.69,0.994843152257077,65350
"[20,21)","female",5.8,0.995087987758225,65350
"[20,21)","female",5.9,0.995348125478194,65350
"[20,21)","female",6,0.995623565416986,65350
"[20,21)","female",6.09,0.995899005355777,65350
"[20,21)","female",6.19,0.996128538638103,65350
"[20,21)","female",6.3,0.996388676358072,65350
"[20,21)","female",6.4,0.996557000765111,65350
"[20,21)","female",6.5,0.996633511859219,65350
"[20,21)","female",6.59,0.996755929609794,65350
"[20,21)","female",6.69,0.996878347360367,65350
"[20,21)","female",6.8,0.996985462892119,65350
"[20,21)","female",6.9,0.997046671767406,65350
"[20,21)","female",7,0.997245600612089,65350
"[20,21)","female",7.09,0.997413925019128,65350
"[20,21)","female",7.19,0.997505738332058,65350
"[20,21)","female",7.3,0.997628156082632,65350
"[20,21)","female",7.4,0.997796480489671,65350
"[20,21)","female",7.5,0.997857689364958,65350
"[20,21)","female",7.59,0.997980107115532,65350
"[20,21)","female",7.69,0.99805661820964,65350
"[20,21)","female",7.8,0.998102524866106,65350
"[20,21)","female",7.9,0.998117827084927,65350
"[20,21)","female",8,0.998240244835501,65350
"[20,21)","female",8.1,0.99831675592961,65350
"[20,21)","female",8.19,0.998347360367253,65350
"[20,21)","female",8.3,0.998469778117827,65350
"[20,21)","female",8.39,0.998546289211936,65350
"[20,21)","female",8.5,0.998684009181331,65350
"[20,21)","female",8.6,0.99876052027544,65350
"[20,21)","female",8.69,0.998791124713083,65350
"[20,21)","female",8.8,0.998821729150727,65350
"[20,21)","female",8.89,0.998882938026014,65350
"[20,21)","female",9,0.998944146901301,65350
"[20,21)","female",9.1,0.998974751338944,65350
"[20,21)","female",9.19,0.999051262433053,65350
"[20,21)","female",9.39,0.999081866870696,65350
"[20,21)","female",9.5,0.999097169089518,65350
"[20,21)","female",9.6,0.99911247130834,65350
"[20,21)","female",9.8,0.999173680183627,65350
"[20,21)","female",9.89,0.999188982402448,65350
"[20,21)","female",10,0.999219586840092,65350
"[20,21)","female",10.1,0.999280795715379,65350
"[20,21)","female",10.3,0.9992960979342,65350
