"age","gender","value","quant","n"
"[20,21)","female",0,0,26462
"[20,21)","female",1,0.00154939158037941,26462
"[20,21)","female",1.001,0.00306099312221298,26462
"[20,21)","female",1.003,0.00733126747789283,26462
"[20,21)","female",1.004,0.0178368981936362,26462
"[20,21)","female",1.006,0.0288715894490212,26462
"[20,21)","female",1.008,0.045159096062278,26462
"[20,21)","female",1.009,0.102259844305041,26462
"[20,21)","female",1.011,0.127087899629658,26462
"[20,21)","female",1.013,0.141863804701081,26462
"[20,21)","female",1.014,0.22760940216159,26462
"[20,21)","female",1.016,0.267024412364901,26462
"[20,21)","female",1.018,0.289018214798579,26462
"[20,21)","female",1.019,0.437533066283728,26462
"[20,21)","female",1.021,0.492857682714836,26462
"[20,21)","female",1.023,0.522333912780591,26462
"[20,21)","female",1.024,0.651462474491724,26462
"[20,21)","female",1.026,0.715818910135288,26462
"[20,21)","female",1.027,0.748016022976343,26462
"[20,21)","female",1.029,0.841773108608571,26462
"[20,21)","female",1.031,0.891467009296349,26462
"[20,21)","female",1.032,0.911798050034011,26462
"[20,21)","female",1.034,0.944826543723075,26462
"[20,21)","female",1.036,0.967160456503666,26462
"[20,21)","female",1.037,0.975247524752475,26462
"[20,21)","female",1.039,0.986849066586048,26462
"[20,21)","female",1.041,0.990363540170811,26462
"[20,21)","female",1.042,0.994973924873403,26462
"[20,21)","female",1.044,0.997392487340337,26462
"[20,21)","female",1.046,0.998148288111254,26462
"[20,21)","female",1.047,0.999168619151991,26462
"[20,21)","female",1.049,1,26462
"[20,21)","male",0,0,10937
"[20,21)","male",1,0.000731462009691872,10937
"[20,21)","male",1.001,0.00146292401938374,10937
"[20,21)","male",1.003,0.00475450306299717,10937
"[20,21)","male",1.004,0.0114290939014355,10937
"[20,21)","male",1.006,0.0191094450032001,10937
"[20,21)","male",1.008,0.0310871354119045,10937
"[20,21)","male",1.009,0.0728719027155527,10937
"[20,21)","male",1.011,0.0895126634360428,10937
"[20,21)","male",1.013,0.0998445643229405,10937
"[20,21)","male",1.014,0.174087958306665,10937
"[20,21)","male",1.016,0.207278046996434,10937
"[20,21)","male",1.018,0.224193105970559,10937
"[20,21)","male",1.019,0.364908110085032,10937
"[20,21)","male",1.021,0.415653287007406,10937
"[20,21)","male",1.023,0.443997439882966,10937
"[20,21)","male",1.024,0.588369754045899,10937
"[20,21)","male",1.026,0.659778732742068,10937
"[20,21)","male",1.027,0.695803236719393,10937
"[20,21)","male",1.029,0.797476456066563,10937
"[20,21)","male",1.031,0.854164761817683,10937
"[20,21)","male",1.032,0.879948797659322,10937
"[20,21)","male",1.034,0.922007863216604,10937
"[20,21)","male",1.036,0.951906372862759,10937
"[20,21)","male",1.037,0.96242113925208,10937
"[20,21)","male",1.039,0.977233244948341,10937
"[20,21)","male",1.041,0.983084941025876,10937
"[20,21)","male",1.042,0.990582426625217,10937
"[20,21)","male",1.044,0.995154064185791,10937
"[20,21)","male",1.046,0.996525555453964,10937
"[20,21)","male",1.047,0.99817134497577,10937
"[20,21)","male",1.049,1,10937
"[21,22)","female",0,0,37415
"[21,22)","female",1,0.00208472537752238,37415
"[21,22)","female",1.001,0.00368836028330883,37415
"[21,22)","female",1.003,0.00890017372711479,37415
"[21,22)","female",1.004,0.0203394360550581,37415
"[21,22)","female",1.006,0.0310303354269678,37415
"[21,22)","female",1.008,0.048991046371776,37415
"[21,22)","female",1.009,0.11123880796472,37415
"[21,22)","female",1.011,0.135934785513831,37415
"[21,22)","female",1.013,0.151115862621943,37415
"[21,22)","female",1.014,0.238433783242015,37415
"[21,22)","female",1.016,0.278765201122544,37415
"[21,22)","female",1.018,0.299692636643058,37415
"[21,22)","female",1.019,0.449151409862355,37415
"[21,22)","female",1.021,0.503380996926366,37415
"[21,22)","female",1.023,0.534544968595483,37415
"[21,22)","female",1.024,0.666871575571295,37415
"[21,22)","female",1.026,0.731818789255646,37415
"[21,22)","female",1.027,0.76212748897501,37415
"[21,22)","female",1.029,0.855913403715088,37415
"[21,22)","female",1.031,0.900440999599091,37415
"[21,22)","female",1.032,0.919337164238942,37415
"[21,22)","female",1.034,0.951276226112522,37415
"[21,22)","female",1.036,0.970813844714687,37415
"[21,22)","female",1.037,0.977762929306428,37415
"[21,22)","female",1.039,0.987652011225444,37415
"[21,22)","female",1.041,0.990779099291728,37415
"[21,22)","female",1.042,0.994708004810905,37415
"[21,22)","female",1.044,0.997327275157023,37415
"[21,22)","female",1.046,0.997968729119337,37415
"[21,22)","female",1.047,0.999011091808098,37415
"[21,22)","female",1.049,1,37415
"[21,22)","male",0,0,16197
"[21,22)","male",1,0.000987837253812435,16197
"[21,22)","male",1.001,0.00185219485089831,16197
"[21,22)","male",1.003,0.00506266592578873,16197
"[21,22)","male",1.004,0.0116688275606594,16197
"[21,22)","male",1.006,0.020929801815151,16197
"[21,22)","male",1.008,0.0327838488609002,16197
"[21,22)","male",1.009,0.0760634685435575,16197
"[21,22)","male",1.011,0.0916836451194666,16197
"[21,22)","male",1.013,0.100759399888868,16197
"[21,22)","male",1.014,0.167253195036118,16197
"[21,22)","male",1.016,0.19762919059085,16197
"[21,22)","male",1.018,0.213372846823486,16197
"[21,22)","male",1.019,0.355250972402297,16197
"[21,22)","male",1.021,0.409335062048528,16197
"[21,22)","male",1.023,0.435451009446194,16197
"[21,22)","male",1.024,0.576279557942829,16197
"[21,22)","male",1.026,0.646724702105328,16197
"[21,22)","male",1.027,0.68086682719022,16197
"[21,22)","male",1.029,0.790331542878311,16197
"[21,22)","male",1.031,0.851330493301229,16197
"[21,22)","male",1.032,0.876890782243626,16197
"[21,22)","male",1.034,0.919985182441193,16197
"[21,22)","male",1.036,0.950361177995925,16197
"[21,22)","male",1.037,0.961474347101315,16197
"[21,22)","male",1.039,0.977464962647404,16197
"[21,22)","male",1.041,0.983700685312095,16197
"[21,22)","male",1.042,0.991109464715688,16197
"[21,22)","male",1.044,0.995431252701117,16197
"[21,22)","male",1.046,0.99641908995493,16197
"[21,22)","male",1.047,0.998765203432735,16197
"[21,22)","male",1.049,1,16197
"[22,23)","female",0,0,39367
"[22,23)","female",1,0.00220997281987451,39367
"[22,23)","female",1.001,0.0034292681687708,39367
"[22,23)","female",1.003,0.00858587141514466,39367
"[22,23)","female",1.004,0.0204485990804481,39367
"[22,23)","female",1.006,0.0321843168135748,39367
"[22,23)","female",1.008,0.0506261589656311,39367
"[22,23)","female",1.009,0.110879670790256,39367
"[22,23)","female",1.011,0.136815098940737,39367
"[22,23)","female",1.013,0.15314857621866,39367
"[22,23)","female",1.014,0.240531409556227,39367
"[22,23)","female",1.016,0.281682627581477,39367
"[22,23)","female",1.018,0.304290395508929,39367
"[22,23)","female",1.019,0.453095232047146,39367
"[22,23)","female",1.021,0.510275103513095,39367
"[22,23)","female",1.023,0.542611832245282,39367
"[22,23)","female",1.024,0.671196687580969,39367
"[22,23)","female",1.026,0.736022556963955,39367
"[22,23)","female",1.027,0.765692077120431,39367
"[22,23)","female",1.029,0.855183275332131,39367
"[22,23)","female",1.031,0.902176950237509,39367
"[22,23)","female",1.032,0.921380851982625,39367
"[22,23)","female",1.034,0.951761627759291,39367
"[22,23)","female",1.036,0.971397363273808,39367
"[22,23)","female",1.037,0.978916351258668,39367
"[22,23)","female",1.039,0.988365890212615,39367
"[22,23)","female",1.041,0.991464932557726,39367
"[22,23)","female",1.042,0.99547844641451,39367
"[22,23)","female",1.044,0.997561409302207,39367
"[22,23)","female",1.046,0.998399674854574,39367
"[22,23)","female",1.047,0.999212538420504,39367
"[22,23)","female",1.049,1,39367
"[22,23)","male",0,0.0000822571358065312,24314
"[22,23)","male",1,0.00115159990129144,24314
"[22,23)","male",1.001,0.00246771407419594,24314
"[22,23)","male",1.003,0.00575799950645719,24314
"[22,23)","male",1.004,0.0134490417043679,24314
"[22,23)","male",1.006,0.021057826766472,24314
"[22,23)","male",1.008,0.0313399687422884,24314
"[22,23)","male",1.009,0.0729209508924899,24314
"[22,23)","male",1.011,0.0883030352883113,24314
"[22,23)","male",1.013,0.0977626059060623,24314
"[22,23)","male",1.014,0.167557785637904,24314
"[22,23)","male",1.016,0.195895368923254,24314
"[22,23)","male",1.018,0.211853253269721,24314
"[22,23)","male",1.019,0.343382413424365,24314
"[22,23)","male",1.021,0.395451180389899,24314
"[22,23)","male",1.023,0.424241177922185,24314
"[22,23)","male",1.024,0.562350908941351,24314
"[22,23)","male",1.026,0.634120259932549,24314
"[22,23)","male",1.027,0.670354528255326,24314
"[22,23)","male",1.029,0.785679032656083,24314
"[22,23)","male",1.031,0.846014641770173,24314
"[22,23)","male",1.032,0.87266595377149,24314
"[22,23)","male",1.034,0.916056592909435,24314
"[22,23)","male",1.036,0.947766718762853,24314
"[22,23)","male",1.037,0.960269803405445,24314
"[22,23)","male",1.039,0.978366373282882,24314
"[22,23)","male",1.041,0.983836472814017,24314
"[22,23)","male",1.042,0.991445257876121,24314
"[22,23)","male",1.044,0.995599243234351,24314
"[22,23)","male",1.046,0.997326643086288,24314
"[22,23)","male",1.047,0.998601628691289,24314
"[22,23)","male",1.049,1,24314
"[23,24)","female",0,0,39135
"[23,24)","female",1,0.00224862654912482,39135
"[23,24)","female",1.001,0.00375622844001533,39135
"[23,24)","female",1.003,0.0095566628337805,39135
"[23,24)","female",1.004,0.0236361313402325,39135
"[23,24)","female",1.006,0.0371789957838252,39135
"[23,24)","female",1.008,0.0561134534304331,39135
"[23,24)","female",1.009,0.118385077296538,39135
"[23,24)","female",1.011,0.144602018653379,39135
"[23,24)","female",1.013,0.161287849750862,39135
"[23,24)","female",1.014,0.253328222818449,39135
"[23,24)","female",1.016,0.294825603679571,39135
"[23,24)","female",1.018,0.319177207103616,39135
"[23,24)","female",1.019,0.466283378050339,39135
"[23,24)","female",1.021,0.521374728503897,39135
"[23,24)","female",1.023,0.553392104254504,39135
"[23,24)","female",1.024,0.67857416634726,39135
"[23,24)","female",1.026,0.74255781269963,39135
"[23,24)","female",1.027,0.77339977002683,39135
"[23,24)","female",1.029,0.859333077807589,39135
"[23,24)","female",1.031,0.903309058387632,39135
"[23,24)","female",1.032,0.923265619011115,39135
"[23,24)","female",1.034,0.95170563434266,39135
"[23,24)","female",1.036,0.972224351603424,39135
"[23,24)","female",1.037,0.979251309569439,39135
"[23,24)","female",1.039,0.988424683786891,39135
"[23,24)","female",1.041,0.991823176185001,39135
"[23,24)","female",1.042,0.995349431455219,39135
"[23,24)","female",1.044,0.997751373450875,39135
"[23,24)","female",1.046,0.998517950683531,39135
"[23,24)","female",1.047,0.999233422767344,39135
"[23,24)","female",1.049,1,39135
"[23,24)","male",0,0,27291
"[23,24)","male",1,0.00135575830859991,27291
"[23,24)","male",1.001,0.0023084533362647,27291
"[23,24)","male",1.003,0.00578945439888608,27291
"[23,24)","male",1.004,0.0135942252024477,27291
"[23,24)","male",1.006,0.0216554908211498,27291
"[23,24)","male",1.008,0.033234399618922,27291
"[23,24)","male",1.009,0.0734308013630867,27291
"[23,24)","male",1.011,0.0891869114360046,27291
"[23,24)","male",1.013,0.0990436407606903,27291
"[23,24)","male",1.014,0.16426660803928,27291
"[23,24)","male",1.016,0.194423069876516,27291
"[23,24)","male",1.018,0.212231138470558,27291
"[23,24)","male",1.019,0.346561137371295,27291
"[23,24)","male",1.021,0.398959363892859,27291
"[23,24)","male",1.023,0.429738741709721,27291
"[23,24)","male",1.024,0.565790920083544,27291
"[23,24)","male",1.026,0.63599721519915,27291
"[23,24)","male",1.027,0.671027078524056,27291
"[23,24)","male",1.029,0.784764207980653,27291
"[23,24)","male",1.031,0.847348942874941,27291
"[23,24)","male",1.032,0.874097687882452,27291
"[23,24)","male",1.034,0.91718881682606,27291
"[23,24)","male",1.036,0.948334615807409,27291
"[23,24)","male",1.037,0.961049430215089,27291
"[23,24)","male",1.039,0.978161298596607,27291
"[23,24)","male",1.041,0.984390458392877,27291
"[23,24)","male",1.042,0.992634934593822,27291
"[23,24)","male",1.044,0.996958704334762,27291
"[23,24)","male",1.046,0.997948041478876,27291
"[23,24)","male",1.047,0.999010662855887,27291
"[23,24)","male",1.049,1,27291
"[24,25)","female",0,0,39173
"[24,25)","female",1,0.00255277869961453,39173
"[24,25)","female",1.001,0.00451841829831772,39173
"[24,25)","female",1.003,0.0110024761953386,39173
"[24,25)","female",1.004,0.0247874811732571,39173
"[24,25)","female",1.006,0.0396191254180175,39173
"[24,25)","female",1.008,0.0597605493579762,39173
"[24,25)","female",1.009,0.123809766931305,39173
"[24,25)","female",1.011,0.154162305669722,39173
"[24,25)","female",1.013,0.170372450412274,39173
"[24,25)","female",1.014,0.256707426033237,39173
"[24,25)","female",1.016,0.298904857937865,39173
"[24,25)","female",1.018,0.3231817833712,39173
"[24,25)","female",1.019,0.470911086717892,39173
"[24,25)","female",1.021,0.529905802465984,39173
"[24,25)","female",1.023,0.561330508258239,39173
"[24,25)","female",1.024,0.684272330431675,39173
"[24,25)","female",1.026,0.74847471472698,39173
"[24,25)","female",1.027,0.779950476093227,39173
"[24,25)","female",1.029,0.865340923595334,39173
"[24,25)","female",1.031,0.909197661654711,39173
"[24,25)","female",1.032,0.926990529191024,39173
"[24,25)","female",1.034,0.955454011691726,39173
"[24,25)","female",1.036,0.974293518494882,39173
"[24,25)","female",1.037,0.980445715160953,39173
"[24,25)","female",1.039,0.989048579378654,39173
"[24,25)","female",1.041,0.992545886197126,39173
"[24,25)","female",1.042,0.996247415311567,39173
"[24,25)","female",1.044,0.998187527123274,39173
"[24,25)","female",1.046,0.998698082863197,39173
"[24,25)","female",1.047,0.999132055242131,39173
"[24,25)","female",1.049,0.999974472213004,39173
"[24,25)","female",3,1,39173
"[24,25)","male",0,0,27868
"[24,25)","male",1,0.00129180421989379,27868
"[24,25)","male",1.001,0.00247595808812975,27868
"[24,25)","male",1.003,0.00577723553896943,27868
"[24,25)","male",1.004,0.0136715946605426,27868
"[24,25)","male",1.006,0.0218889048370891,27868
"[24,25)","male",1.008,0.0346992966843692,27868
"[24,25)","male",1.009,0.0791588919190469,27868
"[24,25)","male",1.011,0.0951987943160614,27868
"[24,25)","male",1.013,0.104672025261949,27868
"[24,25)","male",1.014,0.173819434476819,27868
"[24,25)","male",1.016,0.204607435050955,27868
"[24,25)","male",1.018,0.223338596239414,27868
"[24,25)","male",1.019,0.354062006602555,27868
"[24,25)","male",1.021,0.408963685948041,27868
"[24,25)","male",1.023,0.442191761159753,27868
"[24,25)","male",1.024,0.579302425721257,27868
"[24,25)","male",1.026,0.649885172958232,27868
"[24,25)","male",1.027,0.684405052389838,27868
"[24,25)","male",1.029,0.797366154729439,27868
"[24,25)","male",1.031,0.858009186163342,27868
"[24,25)","male",1.032,0.883019951198507,27868
"[24,25)","male",1.034,0.92507535524616,27868
"[24,25)","male",1.036,0.954248600545428,27868
"[24,25)","male",1.037,0.965803071623367,27868
"[24,25)","male",1.039,0.980228218745515,27868
"[24,25)","male",1.041,0.985861920482274,27868
"[24,25)","male",1.042,0.993038610592795,27868
"[24,25)","male",1.044,0.996734605999713,27868
"[24,25)","male",1.046,0.997739342615186,27868
"[24,25)","male",1.047,0.999067030285632,27868
"[24,25)","male",1.049,1,27868
"[25,26)","female",0,0,38941
"[25,26)","female",1,0.00277342646567885,38941
"[25,26)","female",1.001,0.00433989882129375,38941
