,0
ALBUMIN,-16.859489688567336
ALT_Alanine_aminotransferase_GPT,-0.010865512206649608
AMYLASE_BLOOD,0.037935541186187534
APTT_R,-14.034856951921759
APTT_sec,-0.312450776625917
AST_Aspartate_aminotransferase_GOT,0.37193844115224983
BASOPHILES_abs,10.920970468116897
BILIRUBIN_DIRECT,11.141412061842196
BILIRUBIN_INDIRECT,9.578372223592087
BILIRUBIN_TOTAL,6.664801604551495
BMI,0.4177858241145286
BPd,0.38501252049098494
BPs,0.6311087153558715
CALCIUM_BLOOD,2.395661249973431
CHOLESTEROL,0.1874389824961437
CHOLESTEROL_HDL,0.14515253849593193
CHOLESTEROL_LDL,0.23884523285666812
CK_CREAT,0.011019168059664255
CREATININE_BLOOD,42.122126908592435
Cl,-0.4910977186638271
EOS,0.25107755070566373
FERRITIN,0.11791316441043122
FIBRINOGEN,0.04629555030533747
FOLIC_ACID,0.04502249893324811
GAMMA_GLUTAMYL_TRANSPEPTIDASE,0.10444656610333106
GLOBULIN,1.5125952026082476
GLUCOSE_BLOOD,0.41722905316335474
HCT,0.38799748166342174
HDW,-2.5959087160217593
HGB,0.7374963274570878
HYPERperc,-0.9575894442427189
HYPO_perc,-0.02307674890384101
IRON,-0.0012373325674989721
K,7.012634085658013
LACTIC_DEHYDROGENASE_LDH__BLOOD,0.07931835309186366
LUC,17.433032652424174
LYMP,-3.614719394451167
MACROperc,4.855141685674196
MAGNESIUM_BLOOD,15.017372645115216
MCHC,-0.9235272466249543
MCV,0.6947123340582189
MICROperc_HYPOperc,-1.19751238360779
MICR_perc,-0.5791892891909828
MONO,11.246270693458074
MPV,-0.22459212820947239
NEUT,0.6131494650215075
NON_HDL_CHOLESTEROL,0.22553240993042353
Na,1.3804340796239543
PCT,-44.43914370221745
PDW,0.039439851813177954
PHOSPHATASE_ALKALINE,0.20198805114245066
PHOSPHORUS_BLOOD,-3.238302732421975
PH_u,2.1749433763452863
PLT,-0.017343951025203586
PROTEIN_TOTAL_BLOOD,-9.349830743901034
PT_INR,15.008266938958496
PT_SEC,0.6611745144290728
RBC,-5.638382093695298
RDW,1.3098983023420345
RDW_SD,2.1267597646315464
SPECIFIC_GRAVITY,-800.0774052885799
T3_FREE,-7.000562065789753
T4_FREE,0.13989185925988334
TRANSFERRIN,-0.14396533813735152
TRIGLYCERIDES,0.08252610869065122
TSH_THYROID_STIMULATING_HORMONE,0.9582595533052337
UREA_BLOOD,0.951100721474355
URIC_ACID_BLOOD,4.859659394085907
WBC,0.14873814187567336
HEMOGLOBIN_A1C_CALCULATED,18.48051324515834
