,0
ALBUMIN,-6.321985863928348
ALT_Alanine_aminotransferase_GPT,-0.11281328472045193
AMYLASE_BLOOD,1.682734189532691
APTT_R,-2.2031614049505146
APTT_sec,-1.445787625127105
AST_Aspartate_aminotransferase_GOT,2.7158844068544505
BASOPHILES_abs,0.3459500492230704
BILIRUBIN_DIRECT,0.748643087503023
BILIRUBIN_INDIRECT,2.037268252781788
BILIRUBIN_TOTAL,1.698903634263895
BMI,2.401093706904521
BPd,3.3664178061205994
BPs,9.720897331791786
CALCIUM_BLOOD,1.1021449528949734
CHOLESTEROL,7.19746831291198
CHOLESTEROL_HDL,1.8589922621527437
CHOLESTEROL_LDL,7.621636847069137
CK_CREAT,0.7129220220992778
CREATININE_BLOOD,6.902820076223034
Cl,-1.5413874154488283
EOS,0.03136641985165567
FERRITIN,7.411354516340607
FIBRINOGEN,6.0559096603393785
FOLIC_ACID,0.4136652269708938
GAMMA_GLUTAMYL_TRANSPEPTIDASE,2.864944545439798
GLOBULIN,0.6370831485923143
GLUCOSE_BLOOD,6.06127984849017
HCT,1.3248669352111118
HDW,-0.8234238329106653
HGB,0.8848795355395045
HYPERperc,-0.6296910249160015
HYPO_perc,-0.15015175392033364
IRON,-0.039510867868256305
K,2.7470139452173643
LACTIC_DEHYDROGENASE_LDH__BLOOD,6.337870515348616
LUC,1.0690506740811965
LYMP,-2.512980590270399
MACROperc,4.019012221147335
MAGNESIUM_BLOOD,2.878603845109504
MCHC,-1.1305283692125059
MCV,4.339200523170016
MICROperc_HYPOperc,-1.6471059019945244
MICR_perc,-2.4420189069494875
MONO,1.7887449562854614
MPV,-0.30810815100305183
NEUT,0.98525987042918
NON_HDL_CHOLESTEROL,7.816703835488997
Na,3.493115209423646
PCT,-3.3981027803082364
PDW,0.4987677341401613
PHOSPHATASE_ALKALINE,5.316518990235284
PHOSPHORUS_BLOOD,-1.6467163526858721
PH_u,1.4149099157248002
PLT,-1.176662602673837
PROTEIN_TOTAL_BLOOD,-4.649767827883927
PT_INR,2.882789098040325
PT_SEC,1.652743786046242
RBC,-2.33519836745724
RDW,1.7021555732018028
RDW_SD,7.154217856676937
SPECIFIC_GRAVITY,-6.068802701946868
T3_FREE,-4.743458437559738
T4_FREE,0.2935480360418299
TRANSFERRIN,-7.02459635588542
TRIGLYCERIDES,4.250465708036062
TSH_THYROID_STIMULATING_HORMONE,1.1770028354192352
UREA_BLOOD,10.74009800706879
URIC_ACID_BLOOD,5.3316609465833995
WBC,0.30805461666354117
HEMOGLOBIN_A1C_CALCULATED,9.334738646599181
